skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,3,0,241,0,,false,,,true
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,1,,false,,,false
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
anti-ui-slop,"""anti-ui-slop""",0,0,0,0,0,,false,,,false
desktop-control,"""desktop-control""",0,1,0,7,1,,false,,,true
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,1,,false,,,false
brave-search,"""brave-search""",0,0,101,110,0,,false,,,true
grilling,"""grilling"" skill",0,0,1,4,22,,false,,,true
find-skills-skill,"""find-skills-skill""",0,0,0,0,134,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
stock-analysis,"""stock-analysis""",0,1,126,349,2,,false,,,true
teach,"""teach"" skill",0,24,0,55,150,,false,,,true
video-frames,"""video-frames""",0,1,4,9,2,,false,,,true
microsoft-foundry,"""microsoft-foundry""",0,0,52,59,0,,false,,,true
youtube-watcher,"""youtube-watcher""",0,0,0,1,0,,false,,,true
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,0,0,,false,,,false
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
slack,"""slack"" skill",1,17,0,4,16,,false,,,true
azure-ai,"""azure-ai""",0,0,47,47,4,,false,,,true
himalaya,"""himalaya"" skill",0,0,0,0,2,,false,,,false
azure-deploy,"""azure-deploy""",0,0,0,0,0,,false,,,false
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
azure-validate,"""azure-validate""",0,0,0,0,0,,false,,,false
news-summary,"""news-summary""",0,1,35,55,0,,false,,,true
azure-storage,"""azure-storage""",0,1,3,9,2,,false,,,true
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
entra-app-registration,"""entra-app-registration""",0,0,0,0,0,,false,,,false
markdown-converter,"""markdown-converter""",1,1,1,2,0,,false,,,true
appinsights-instrumentation,"""appinsights-instrumentation""",0,0,0,0,0,,false,,,false
atxp,"""atxp"" skill",0,0,0,0,0,,false,,,false
