skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
nano-banana-pro,"""nano-banana-pro""",0,1,2,3,4,32,false,2,2402,true
lark-shared,"""lark-shared""",0,0,0,0,0,0,false,1,0,false
openclaw-tavily-search,"""openclaw-tavily-search""",0,0,0,0,0,0,false,1,0,false
lark-im,"""lark-im""",0,0,0,0,0,0,false,1,0,false
notion,"""notion"" skill",0,16,1,6,16,99,true,5,1474,true
lark-approval,"""lark-approval""",0,0,0,0,0,0,false,1,0,false
skill-creator,"""skill-creator""",0,0,0,1,80,79,false,4,2237,true
lark-calendar,"""lark-calendar""",0,0,0,0,0,0,false,1,0,false
pollyreach,"""pollyreach"" skill",0,0,0,0,0,0,false,1,0,false
lark-sheets,"""lark-sheets""",0,0,0,0,0,0,false,1,0,false
auto-updater,"""auto-updater""",0,0,2,11,2,1,false,1,0,true
lark-wiki,"""lark-wiki""",0,0,0,0,0,1,false,1,0,false
baidu-search,"""baidu-search""",0,0,0,0,0,1,false,1,2,false
lark-contact,"""lark-contact""",0,0,0,0,0,0,false,1,0,false
word-docx,"""word-docx""",0,0,1,1,0,0,false,1,0,true
lark-minutes,"""lark-minutes""",0,0,0,0,0,1,false,1,0,false
evolver,"""evolver"" skill",0,0,0,0,1,6,false,1,96,false
lark-slides,"""lark-slides""",0,0,0,0,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
openai-whisper,"""openai-whisper""",0,0,0,0,0,,false,,,false
lark-task,"""lark-task""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",1,4,41,57,2,,false,,,true
lark-event,"""lark-event""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,0,32,35,1,,false,,,true
lark-attendance,"""lark-attendance""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,0,2,0,,false,,,true
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",3,7,29,35,8,,false,,,true
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,3,0,164,0,,false,,,true
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,2,,false,,,false
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
teach,"""teach"" skill",3,28,10,58,98,,false,,,true
desktop-control,"""desktop-control""",0,0,0,1,0,,false,,,true
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
brave-search,"""brave-search""",0,1,13,23,1,,false,,,true
domain-modeling,"""domain-modeling""",0,0,1,1,5,,false,,,true
find-skills-skill,"""find-skills-skill""",0,0,0,0,99,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
stock-analysis,"""stock-analysis""",0,0,56,280,1,,false,,,true
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,2,,false,,,false
video-frames,"""video-frames""",0,0,2,10,0,,false,,,true
codebase-design,"""codebase-design""",0,0,1,1,3,,false,,,true
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,0,0,,false,,,false
diagnosing-bugs,"""diagnosing-bugs""",0,1,0,0,6,,false,,,true
youtube-watcher,"""youtube-watcher""",0,0,0,1,0,,false,,,true
hyperframes-cli,"""hyperframes-cli""",0,0,0,0,0,,false,,,false
slack,"""slack"" skill",0,10,1,5,17,,false,,,true
lark-apps,"""lark-apps""",0,0,0,0,0,,false,,,false
himalaya,"""himalaya"" skill",0,0,0,0,0,,false,,,false
microsoft-foundry,"""microsoft-foundry""",0,0,25,27,0,,false,,,true
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
hyperframes,"""hyperframes"" skill",0,0,0,0,29,,false,,,false
news-summary,"""news-summary""",0,0,50,62,0,,false,,,true
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
pdf,"""pdf"" skill",1,20,4,35,79,,false,,,true
azure-ai,"""azure-ai""",0,0,53,63,4,,false,,,true
markdown-converter,"""markdown-converter""",1,1,2,3,1,,false,,,true
