skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
powerpoint-pptx,"""powerpoint-pptx""",0,0,1,1,0,,false,,,true
lark-apps,"""lark-apps""",0,0,0,0,0,,false,,,false
youtube-watcher,"""youtube-watcher""",0,0,0,3,0,,false,,,true
microsoft-foundry,"""microsoft-foundry""",1,1,53,67,0,,false,,,true
slack,"""slack"" skill",0,16,1,3,26,,false,,,true
diagnosing-bugs,"""diagnosing-bugs""",0,0,0,0,4,,false,,,false
himalaya,"""himalaya"" skill",0,0,0,0,1,,false,,,false
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,1,,false,,,false
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
news-summary,"""news-summary""",0,0,50,63,0,,false,,,true
azure-ai,"""azure-ai""",0,2,41,51,3,,false,,,true
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
azure-deploy,"""azure-deploy""",0,0,0,0,0,,false,,,false
markdown-converter,"""markdown-converter""",0,0,11,13,1,,false,,,true
azure-validate,"""azure-validate""",0,0,0,0,0,,false,,,false
pdf,"""pdf"" skill",0,30,0,26,71,,false,,,true
