rank,skill,platform,vendor,source_skillssh,slug_clawhub,url,match,description,description_zh,installs_skillssh,trending_rank_skillssh,weekly_recent,weekly_prev,growth_pct,data_source
34,ai-image-generation,skills.sh,its-a-skill-issue,its-a-skill-issue/superpowers,,https://www.skills.sh/its-a-skill-issue/superpowers/ai-image-generation,single,,,9616,34,,,,skills.sh-trending
35,ai-video-generation,skills.sh,its-a-skill-issue,its-a-skill-issue/superpowers,,https://www.skills.sh/its-a-skill-issue/superpowers/ai-video-generation,single,,,9616,35,,,,skills.sh-trending
36,ai-video-generation,skills.sh,bankai-skills,bankai-skills/superpowers,,https://www.skills.sh/bankai-skills/superpowers/ai-video-generation,single,,,9586,36,,,,skills.sh-trending
37,ai-avatar-video,skills.sh,bankai-skills,bankai-skills/superpowers,,https://www.skills.sh/bankai-skills/superpowers/ai-avatar-video,single,,,9585,37,,,,skills.sh-trending
38,twitter-automation,skills.sh,bankai-skills,bankai-skills/superpowers,,https://www.skills.sh/bankai-skills/superpowers/twitter-automation,single,,,9585,38,,,,skills.sh-trending
39,ai-image-generation,skills.sh,bankai-skills,bankai-skills/superpowers,,https://www.skills.sh/bankai-skills/superpowers/ai-image-generation,single,,,9585,39,,,,skills.sh-trending
40,twitter-automation,skills.sh,magentosh,magentosh/superpowers,,https://www.skills.sh/magentosh/superpowers/twitter-automation,single,,,9552,40,,,,skills.sh-trending
41,ai-image-generation,skills.sh,magentosh,magentosh/superpowers,,https://www.skills.sh/magentosh/superpowers/ai-image-generation,single,,,9550,41,,,,skills.sh-trending
42,ai-video-generation,skills.sh,magentosh,magentosh/superpowers,,https://www.skills.sh/magentosh/superpowers/ai-video-generation,single,,,9550,42,,,,skills.sh-trending
43,ai-avatar-video,skills.sh,magentosh,magentosh/superpowers,,https://www.skills.sh/magentosh/superpowers/ai-avatar-video,single,,,9550,43,,,,skills.sh-trending
44,google-agents-cli-adk-code,skills.sh,google,google/agents-cli,,https://www.skills.sh/google/agents-cli/google-agents-cli-adk-code,single,,,249794,44,57896,42985,34.7,skills.sh-trending
45,google-agents-cli-scaffold,skills.sh,google,google/agents-cli,,https://www.skills.sh/google/agents-cli/google-agents-cli-scaffold,single,,,249342,45,57890,42966,34.7,skills.sh-trending
46,google-agents-cli-workflow,skills.sh,google,google/agents-cli,,https://www.skills.sh/google/agents-cli/google-agents-cli-workflow,single,,,249428,46,57887,42955,34.8,skills.sh-trending
47,google-agents-cli-observability,skills.sh,google,google/agents-cli,,https://www.skills.sh/google/agents-cli/google-agents-cli-observability,single,,,249315,47,57876,42960,34.7,skills.sh-trending
48,google-agents-cli-deploy,skills.sh,google,google/agents-cli,,https://www.skills.sh/google/agents-cli/google-agents-cli-deploy,single,,,249345,48,57889,42963,34.7,skills.sh-trending
49,google-agents-cli-eval,skills.sh,google,google/agents-cli,,https://www.skills.sh/google/agents-cli/google-agents-cli-eval,single,,,249394,49,57873,42966,34.7,skills.sh-trending
50,google-agents-cli-publish,skills.sh,google,google/agents-cli,,https://www.skills.sh/google/agents-cli/google-agents-cli-publish,single,,,249179,50,57869,42952,34.7,skills.sh-trending
51,grill-me,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/grill-me,single,,,1160200,51,57738,63238,-8.7,skills.sh-trending
52,hyperframes-keyframes,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-keyframes,single,,,322252,52,28684,24271,18.2,skills.sh-trending
53,agent-browser,skills.sh,vercel-labs,vercel-labs/agent-browser,,https://www.skills.sh/vercel-labs/agent-browser/agent-browser,single,,,871512,53,45317,42640,6.3,skills.sh-trending
54,grilling,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/grilling,single,,,717322,54,53033,57402,-7.6,skills.sh-trending
55,agent-browser,skills.sh,101-skills,101-skills/superpowers,,https://www.skills.sh/101-skills/superpowers/agent-browser,single,,,7532,55,,,,skills.sh-trending
56,grill-with-docs,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/grill-with-docs,single,,,990540,56,49668,54857,-9.5,skills.sh-trending
57,domain-modeling,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/domain-modeling,single,,,648718,57,46026,50343,-8.6,skills.sh-trending
58,code-review,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/code-review,single,,,566177,58,45993,50175,-8.3,skills.sh-trending
59,handoff,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/handoff,single,,,818753,59,44434,48555,-8.5,skills.sh-trending
60,tdd,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/tdd,single,,,916841,60,44259,49590,-10.8,skills.sh-trending
61,codebase-design,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/codebase-design,single,,,628338,61,44300,48646,-8.9,skills.sh-trending
62,general-video,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/general-video,single,,,285215,62,28354,15382,84.3,skills.sh-trending
63,improve-codebase-architecture,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/improve-codebase-architecture,single,,,944474,63,44253,50293,-12,skills.sh-trending
64,diagnosing-bugs,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/diagnosing-bugs,single,,,616539,64,42585,47088,-9.6,skills.sh-trending
65,to-spec,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-spec,single,,,516446,65,42964,47583,-9.7,skills.sh-trending
66,to-tickets,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-tickets,single,,,507335,66,42170,46658,-9.6,skills.sh-trending
67,prototype,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/prototype,single,,,793804,67,41091,45883,-10.4,skills.sh-trending
68,implement,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/implement,single,,,568386,68,42131,46038,-8.5,skills.sh-trending
69,research,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/research,single,,,516895,69,41398,46507,-11,skills.sh-trending
70,writing-for-agents,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/writing-for-agents,single,,,272781,70,40334,43735,-7.8,skills.sh-trending
71,setup-matt-pocock-skills,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/setup-matt-pocock-skills,single,,,846382,71,41541,46685,-11,skills.sh-trending
72,teach,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/teach,single,,,666546,72,40766,45222,-9.9,skills.sh-trending
73,resolving-merge-conflicts,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/resolving-merge-conflicts,single,,,496358,73,39412,43744,-9.9,skills.sh-trending
74,wayfinder,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/wayfinder,single,,,522654,74,40683,45905,-11.4,skills.sh-trending
75,triage,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/triage,single,,,798244,75,39158,44334,-11.7,skills.sh-trending
76,to-questionnaire,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-questionnaire,single,,,320238,76,37599,41136,-8.6,skills.sh-trending
77,ask-matt,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/ask-matt,single,,,570881,77,39556,44784,-11.7,skills.sh-trending
78,wait-what,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/wait-what,single,,,261862,78,38270,42115,-9.1,skills.sh-trending
79,wizard,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/wizard,single,,,371848,79,37335,41252,-9.5,skills.sh-trending
80,product-launch-video,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/product-launch-video,single,,,254736,80,21177,12483,69.6,skills.sh-trending
81,motion-graphics,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/motion-graphics,single,,,248144,81,18159,12206,48.8,skills.sh-trending
82,faceless-explainer,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/faceless-explainer,single,,,251137,82,18379,11850,55.1,skills.sh-trending
83,web-search,skills.sh,101-skills,101-skills/superpowers,,https://www.skills.sh/101-skills/superpowers/web-search,single,,,4947,83,,,,skills.sh-trending
84,python-executor,skills.sh,101-skills,101-skills/superpowers,,https://www.skills.sh/101-skills/superpowers/python-executor,single,,,4944,84,,,,skills.sh-trending
85,remotion-render,skills.sh,101-skills,101-skills/superpowers,,https://www.skills.sh/101-skills/superpowers/remotion-render,single,,,4944,85,,,,skills.sh-trending
86,agent-tools,skills.sh,101-skills,101-skills/superpowers,,https://www.skills.sh/101-skills/superpowers/agent-tools,single,,,4944,86,,,,skills.sh-trending
87,infsh-cli,skills.sh,101-skills,101-skills/superpowers,,https://www.skills.sh/101-skills/superpowers/infsh-cli,single,,,4944,87,,,,skills.sh-trending
88,talking-head-recut,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/talking-head-recut,single,,,187502,88,15610,10757,45.1,skills.sh-trending
89,embedded-captions,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/embedded-captions,single,,,228174,89,16688,12401,34.6,skills.sh-trending
90,music-to-video,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/music-to-video,single,,,202049,90,14517,10120,43.4,skills.sh-trending
91,slideshow,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/slideshow,single,,,197901,91,13750,9406,46.2,skills.sh-trending
92,pr-to-video,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/pr-to-video,single,,,223059,92,15785,9755,61.8,skills.sh-trending
93,remotion-to-hyperframes,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/remotion-to-hyperframes,single,,,288949,93,14566,10110,44.1,skills.sh-trending
94,lark-doc,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-doc,single,,,702066,94,25498,27303,-6.6,skills.sh-trending
95,typesafe-ai,skills.sh,typesafe-ai,typesafe-ai/skills,,https://www.skills.sh/typesafe-ai/skills/typesafe-ai,single,,,4443,95,,,,skills.sh-trending
96,lark-drive,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-drive,single,,,701693,96,25485,27275,-6.6,skills.sh-trending
97,lark-shared,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-shared,single,,,701316,97,25473,27143,-6.2,skills.sh-trending
98,lark-wiki,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-wiki,single,,,700509,98,25386,27081,-6.3,skills.sh-trending
99,lark-base,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-base,single,,,701859,99,25493,27271,-6.5,skills.sh-trending
100,lark-markdown,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-markdown,single,,,665980,100,25322,27082,-6.5,skills.sh-trending
