rank,skill,platform,vendor,source_skillssh,slug_clawhub,url,match,description,description_zh,installs_skillssh,downloads_clawhub,downloads_skillhub_cn,wis,popularity,momentum,buzz,maintenance,trust,coverage,anomaly
11,appinsights-instrumentation,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/appinsights-instrumentation,single,,,579423,,,64.8,0.961,0.762,,,0.7,C,
12,entra-app-registration,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/entra-app-registration,single,,,579677,,,64.7,0.963,0.755,,,0.7,C,
13,azure-resource-lookup,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-resource-lookup,single,,,579338,,,64.7,0.96,0.76,,,0.7,C,
14,azure-resource-visualizer,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-resource-visualizer,single,,,579356,,,64.6,0.961,0.752,,,0.7,C,
15,grill-with-docs,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/grill-with-docs,single,,,974900,,,64.5,0.998,0.943,0.593,,0.2,C,
16,microsoft-foundry,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/microsoft-foundry,single,,,590138,,,64.5,0.968,0.778,0.263,,0.7,C,
17,azure-aigateway,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-aigateway,single,,,579103,,,64.5,0.959,0.747,,,0.7,C,
18,azure-kusto,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-kusto,single,,,579025,,,64.5,0.958,0.748,,,0.7,C,
19,azure-messaging,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-messaging,single,,,568742,,,64.4,0.958,0.743,,,0.7,C,
20,azure-compute,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-compute,single,,,522730,,,64.2,0.953,0.74,,,0.7,C,
21,azure-cloud-migrate,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-cloud-migrate,single,,,512753,,,64.1,0.952,0.738,,,0.7,C,
22,azure-quotas,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-quotas,single,,,448884,,,63.5,0.937,0.727,,,0.7,C,
23,azure-upgrade,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-upgrade,single,,,440998,,,63.3,0.93,0.728,,,0.7,C,
24,self-improving,clawhub,,,self-improving,https://clawhub.ai/ivangdavila/skills/self-improving,upstream,"Self-reflection + Self-criticism + Self-learning + Self-organizing memory. Agent evaluates its own work, catches mistakes, and improves permanently. Use when...",自我反思+自我批评+自我学习+自组织记忆。智能体评估自身工作、发现错误并持续改进。,,209401,403119,63.1,0.995,,0.927,0.413,0.2,B,
25,azure-enterprise-infra-planner,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-enterprise-infra-planner,single,,,415531,,,62.8,0.911,0.735,,,0.7,C,
26,azure-kubernetes,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-kubernetes,single,,,408382,,,62.7,0.909,0.732,,,0.7,C,
27,azure-cost,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-cost,single,,,383613,,,62.7,0.905,0.737,,,0.7,C,
28,prisma-client-api,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-client-api,single,,,286248,,,62.3,0.858,0.802,,,0.7,C,
29,prisma-database-setup,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-database-setup,single,,,286669,,,62.2,0.859,0.798,,,0.7,C,
30,prisma-cli,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-cli,single,,,283948,,,62.2,0.856,0.8,,,0.7,C,
31,remotion-best-practices,skills.sh,remotion-dev,remotion-dev/skills,,https://www.skills.sh/remotion-dev/skills/remotion-best-practices,single,,,524663,,,62.1,0.953,0.602,,,0.7,C,
32,prisma-postgres,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-postgres,single,,,279718,,,62.1,0.854,0.797,,,0.7,C,
33,prisma-driver-adapter-implementation,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-driver-adapter-implementation,single,,,274935,,,62,0.853,0.793,,,0.7,C,
34,prisma-upgrade-v7,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-upgrade-v7,single,,,274682,,,61.9,0.851,0.792,,,0.7,C,
35,prisma-postgres-setup,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-postgres-setup,single,,,274036,,,61.9,0.85,0.795,,,0.7,C,
36,handoff,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/handoff,single,,,804596,,,61.8,0.994,0.938,0.471,,0.2,C,
37,prisma-compute,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-compute,single,,,269981,,,61.7,0.847,0.788,,,0.7,C,
38,prisma-mongodb-upgrade,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-mongodb-upgrade,single,,,268654,,,61.7,0.846,0.787,,,0.7,C,
39,improve-codebase-architecture,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/improve-codebase-architecture,single,,,930890,,,61.6,0.997,0.933,0.458,,0.2,C,
40,airunway-aks-setup,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/airunway-aks-setup,single,,,327482,,,61.6,0.876,0.722,,,0.7,C,
41,tdd,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/tdd,single,,,902906,,,61.5,0.997,0.937,0.451,,0.2,C,
42,azure-prepare,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-prepare,single,,,581310,,,61.4,0.966,0.768,0.12,,0.7,C,
43,triage,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/triage,single,,,786168,,,61.3,0.993,0.908,0.469,,0.2,C,
44,grilling,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/grilling,single,,,700221,,,61.3,0.991,0.948,0.441,,0.2,C,
45,azure-diagnostics,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-diagnostics,single,,,581773,,,61.3,0.967,0.758,0.12,,0.7,C,
46,entra-agent-id,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/entra-agent-id,single,,,301609,,,61.3,0.863,0.725,,,0.7,C,
47,supabase-postgres-best-practices,skills.sh,supabase,supabase/agent-skills,,https://www.skills.sh/supabase/agent-skills/supabase-postgres-best-practices,single,,,401292,,,61.2,0.908,0.632,,,0.7,C,
48,prototype,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/prototype,single,,,780681,,,61.1,0.992,0.927,0.445,,0.2,C,
49,azure-deploy,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-deploy,single,,,581031,,,61.1,0.965,0.753,0.12,,0.7,C,
50,azure-validate,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-validate,single,,,580479,,,61.1,0.964,0.75,0.12,,0.7,C,
51,setup-matt-pocock-skills,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/setup-matt-pocock-skills,single,,,833695,,,61,0.995,0.922,0.44,,0.2,C,
52,vercel-composition-patterns,skills.sh,vercel-labs,vercel-labs/agent-skills,,https://www.skills.sh/vercel-labs/agent-skills/vercel-composition-patterns,single,,,336333,,,61,0.877,0.678,,,0.7,C,
53,azure-reliability,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-reliability,single,,,260756,,,60.7,0.845,0.723,,,0.7,C,
54,teach,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/teach,single,,,653905,,,60.6,0.973,0.915,0.461,,0.2,C,
55,nano-banana-pro,clawhub,steipete,,nano-banana-pro,https://clawhub.ai/steipete/skills/nano-banana-pro,upstream,Generate/edit images with Nano Banana Pro (Gemini 3 Pro Image). Use for image create/modify requests incl. edits. Supports text-to-image + image-to-image; 1K/2K/4K; use --input-image.,使用 Nano Banana Pro (Gemini 3 Pro Image) 生成或编辑图像。支持文生图、图生图及 1K/2K/4K 分辨率，适用于图像创建、修改及编辑请求，使用 --input-image 指定输入图像。,,106800,132127,60.6,0.976,,0.453,0.252,0.7,B,
56,neon-postgres,skills.sh,neondatabase,neondatabase/agent-skills,,https://www.skills.sh/neondatabase/agent-skills/neon-postgres,single,,,162751,,,60.3,0.803,0.777,,,0.7,C,
57,self-improving-agent,clawhub,,,self-improving-agent,https://clawhub.ai/pskoett/skills/self-improving-agent,upstream,"Captures learnings, errors, and corrections to enable continuous improvement. Use when: (1) A command or operation fails unexpectedly, (2) User corrects Claude ('No, that's wrong...', 'Actually...'), ",记录自身发现以实现自我改进的技能,,479362,1199676,60.3,0.999,,0.618,0.627,0.2,B,
58,github,clawhub,steipete,,github,https://clawhub.ai/steipete/skills/github,upstream,"Interact with GitHub using the `gh` CLI. Use `gh issue`, `gh pr`, `gh run`, and `gh api` for issues, PRs, CI runs, and advanced queries.",使用 `gh` CLI 与 GitHub 交互，通过 `gh issue`、`gh pr`、`gh run` 和 `gh api` 管理议题、PR、CI 运行及高级查询。,,198355,371794,60.3,0.994,,0.474,0.164,0.7,B,
59,domain-modeling,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/domain-modeling,single,,,634159,,,60.2,0.971,0.942,0.424,,0.2,C,
60,api-gateway,clawhub,,,api-gateway,https://clawhub.ai/byungkyu/skills/api-gateway,upstream,"Call third-party APIs through the Maton gateway, which injects the credential for an app the user has already connected. Use this skill when the user names a connected app and a concrete action in it ",通过 Maton 管理的 API 路由连接外部服务；仅在用户指定目标应用、账户和任务后使用；以读取/列...,,86710,118300,60.1,0.965,,0.404,0.971,0.2,B,
61,codebase-design,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/codebase-design,single,,,614487,,,59.9,0.97,0.935,0.412,,0.2,C,
62,supabase,skills.sh,supabase,supabase/agent-skills,,https://www.skills.sh/supabase/agent-skills/supabase,single,,,274745,,,59.7,0.852,0.645,,,0.7,C,
63,neon,skills.sh,neondatabase,neondatabase/agent-skills,,https://www.skills.sh/neondatabase/agent-skills/neon,single,,,116651,,,59.5,0.78,0.775,,,0.7,C,
64,python-appservice-deploy,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/python-appservice-deploy,single,,,183801,,,59.4,0.806,0.717,,,0.7,C,
65,obsidian,clawhub,steipete,,obsidian,https://clawhub.ai/steipete/skills/obsidian,single,Work with Obsidian vaults (plain Markdown notes) and automate via obsidian-cli.,,,109723,,58.9,0.986,,0.439,0.134,0.7,C,
66,brave-search,clawhub,steipete,,brave-search,https://clawhub.ai/steipete/skills/brave-search,upstream,"Web search and content extraction via Brave Search API. Use for searching documentation, facts, or any web content. Lightweight, no browser required.",通过 Brave Search API 进行网页搜索与内容提取。适用于搜索文档、事实或任何网页内容。轻量级，无需浏览器。,,61597,76085,58.8,0.942,,0.416,0.246,0.7,B,
67,gog,clawhub,steipete,,gog,https://clawhub.ai/steipete/skills/gog,upstream,"Google Workspace CLI for Gmail, Calendar, Drive, Contacts, Sheets, and Docs.",Google Workspace 命令行工具，支持 Gmail、日历、云端硬盘、通讯录、表格和文档。,,193651,201216,58.4,0.987,,0.418,0.128,0.7,B,
68,weather,clawhub,steipete,,weather,https://clawhub.ai/steipete/skills/weather,upstream,Get current weather and forecasts (no API key required).,获取当前天气和预报（无需API密钥）,,169565,247639,58.2,0.987,,0.41,0.128,0.7,B,
69,lark-doc,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-doc,single,,,693036,,,58.1,0.99,0.865,0.344,,0.2,C,
70,notion,clawhub,steipete,,notion,https://clawhub.ai/steipete/skills/notion,upstream,"Notion API for creating and managing pages, databases, and blocks.",用于创建和管理页面、数据库及块的 Notion API。,,102882,107786,58.1,0.967,,0.434,0.128,0.7,B,
71,ai-video-generation,skills.sh,genmedia-labs,genmedia-labs/skills,,https://www.skills.sh/genmedia-labs/skills/ai-video-generation,single,,,493100,,,57.9,0.946,0.998,,,0.2,C,
72,azure-app-onboard,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-app-onboard,single,,,98103,,,57.9,0.761,0.703,,,0.7,C,
73,image-to-video,skills.sh,genmedia-labs,genmedia-labs/skills,,https://www.skills.sh/genmedia-labs/skills/image-to-video,single,,,492807,,,57.8,0.945,0.993,,,0.2,C,
74,ai-image-generation,skills.sh,genmedia-labs,genmedia-labs/skills,,https://www.skills.sh/genmedia-labs/skills/ai-image-generation,single,,,492311,,,57.8,0.945,0.997,,,0.2,C,
75,azure-app-onboard-prereq,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-app-onboard-prereq,single,,,98005,,,57.8,0.76,0.702,,,0.7,C,
76,video-edit,skills.sh,genmedia-labs,genmedia-labs/skills,,https://www.skills.sh/genmedia-labs/skills/video-edit,single,,,493842,,,57.7,0.948,0.987,,,0.2,C,
77,ai-music,skills.sh,genmedia-labs,genmedia-labs/skills,,https://www.skills.sh/genmedia-labs/skills/ai-music,single,,,493247,,,57.7,0.947,0.985,,,0.2,C,
78,pdf,skills.sh,anthropics,anthropics/skills,,https://www.skills.sh/anthropics/skills/pdf,single,,,196046,,,57.7,0.813,0.38,0.456,,0.7,C,
79,diagnosing-bugs,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/diagnosing-bugs,single,,,603000,,,57.6,0.969,0.93,0.305,,0.2,C,
80,hyperframes-cli,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-cli,single,,,553307,,,57.6,0.955,0.963,,,0.2,C,
81,hyperframes,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes,single,,,529222,,,57.5,0.954,0.96,,,0.2,C,
82,reddit-automation,skills.sh,flowkit-labs,flowkit-labs/skills,,https://www.skills.sh/flowkit-labs/skills/reddit-automation,single,,,461626,,,57.5,0.94,0.988,,,0.2,C,
83,playwright-cli,skills.sh,microsoft,microsoft/playwright-cli,,https://www.skills.sh/microsoft/playwright-cli/playwright-cli,single,,,153855,,,57.3,0.798,0.593,,,0.7,C,
84,code-review,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/code-review,single,,,551784,,,57.2,0.955,0.94,,,0.2,C,
85,implement,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/implement,single,,,555316,,,57,0.956,0.923,,,0.2,C,
86,slack,clawhub,steipete,,slack,https://clawhub.ai/steipete/skills/slack,upstream,"Use when you need to control Slack from Clawdbot via the slack tool, including reacting to messages or pinning/unpinning items in Slack channels or DMs.",当需要通过 slack 工具从 Clawdbot 控制 Slack 时使用，包括在频道或私信中回复消息或置顶/取消置顶项目。,,53708,59084,57,0.927,,0.436,0.128,0.7,B,
87,to-spec,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-spec,single,,,503033,,,56.9,0.949,0.928,,,0.2,C,
88,hyperframes-registry,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-registry,single,,,481953,,,56.9,0.942,0.945,,,0.2,C,
89,mcporter,clawhub,steipete,,mcporter,https://clawhub.ai/steipete/skills/mcporter,upstream,"Use the mcporter CLI to list, configure, auth, and call MCP servers/tools directly (HTTP or stdio), including ad-hoc servers, config edits, and CLI/type generation.",使用 mcporter CLI 直接列出、配置、认证及调用 MCP 服务器/工具（支持 HTTP 或 stdio），涵盖临时服务器、配置编辑及 CLI/类型生成功能。,,70063,77937,56.9,0.945,,0.4,0.134,0.7,B,
90,ask-matt,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/ask-matt,single,,,558810,,,56.8,0.957,0.905,,,0.2,C,
91,research,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/research,single,,,504041,,,56.8,0.95,0.92,,,0.2,C,
92,to-tickets,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-tickets,single,,,494211,,,56.8,0.948,0.925,,,0.2,C,
93,vercel-react-native-skills,skills.sh,vercel-labs,vercel-labs/agent-skills,,https://www.skills.sh/vercel-labs/agent-skills/vercel-react-native-skills,single,,,210383,,,56.8,0.821,0.515,,,0.7,C,
94,wayfinder,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/wayfinder,single,,,510176,,,56.7,0.951,0.913,,,0.2,C,
95,resolving-merge-conflicts,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/resolving-merge-conflicts,single,,,483777,,,56.5,0.943,0.912,,,0.2,C,
96,hyperframes-core,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-core,single,,,434729,,,56.5,0.921,0.962,,,0.2,C,
97,media-use,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/media-use,single,,,428352,,,56.4,0.92,0.957,,,0.2,C,
98,hyperframes-animation,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-animation,single,,,421172,,,56.4,0.919,0.955,,,0.2,C,
99,markdown-converter,clawhub,steipete,,markdown-converter,https://clawhub.ai/steipete/skills/markdown-converter,upstream,"Convert documents and files to Markdown using markitdown. Use when converting PDF, Word (.docx), PowerPoint (.pptx), Excel (.xlsx, .xls), HTML, CSV, JSON, XML, images (with EXIF/OCR), audio (with tran","{""answer"":""使用 markitdown 将文档和文件转换为 Markdown。用于将 PDF、Word (.docx)、PowerPoint (.pptx)、Excel (.xlsx, .xls)、HTML、CSV、JSON、XML、图片（含 EXIF/OCR）、音频（含转录）、ZIP 压缩包、YouTube 链接或 EPub 转换为 Markdown 格式，以进行 LLM 处理或文本分",,48922,78903,56.2,0.937,,0.386,0.128,0.7,B,
100,hyperframes-creative,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-creative,single,,,401321,,,56.1,0.908,0.958,,,0.2,C,
