skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
lark-contact,"""lark-contact""",0,0,0,0,0,0,false,1,0,false
auto-updater,"""auto-updater""",0,0,3,10,0,0,false,1,0,true
lark-minutes,"""lark-minutes""",0,0,0,0,0,0,false,1,0,false
baidu-search,"""baidu-search""",0,0,0,0,0,0,false,1,0,false
lark-wiki,"""lark-wiki""",0,0,0,0,0,1,false,1,20,false
word-docx,"""word-docx""",0,0,1,2,2,2,false,1,3,true
lark-event,"""lark-event""",0,0,0,0,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-attendance,"""lark-attendance""",0,0,0,0,0,0,false,1,0,false
openai-whisper,"""openai-whisper""",0,1,1,2,0,3,false,1,22,true
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
evolver,"""evolver"" skill",0,0,0,0,0,,false,,,false
lark-task,"""lark-task""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",0,5,28,45,1,,false,,,true
lark-slides,"""lark-slides""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,1,13,20,0,,false,,,true
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,0,0,0,,false,,,false
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",1,5,19,28,9,,false,,,true
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,3,0,237,0,,false,,,true
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,1,,false,,,false
lark-markdown,"""lark-markdown""",0,0,0,0,1,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,1,,false,,,false
desktop-control,"""desktop-control""",0,1,0,4,1,,false,,,true
grilling,"""grilling"" skill",0,0,1,4,20,,false,,,true
brave-search,"""brave-search""",0,0,96,100,0,,false,,,true
anti-ui-slop,"""anti-ui-slop""",0,0,0,0,0,,false,,,false
find-skills-skill,"""find-skills-skill""",0,0,0,0,153,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
stock-analysis,"""stock-analysis""",0,1,28,355,2,,false,,,true
teach,"""teach"" skill",8,26,17,54,157,,false,,,true
video-frames,"""video-frames""",0,2,2,9,2,,false,,,true
microsoft-foundry,"""microsoft-foundry""",0,0,53,58,0,,false,,,true
youtube-watcher,"""youtube-watcher""",0,0,0,1,0,,false,,,true
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,0,0,,false,,,false
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
slack,"""slack"" skill",1,15,0,6,15,,false,,,true
azure-ai,"""azure-ai""",0,0,42,44,5,,false,,,true
himalaya,"""himalaya"" skill",0,0,0,0,3,,false,,,false
azure-deploy,"""azure-deploy""",0,0,0,0,0,,false,,,false
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
azure-validate,"""azure-validate""",0,0,0,0,0,,false,,,false
news-summary,"""news-summary""",0,1,42,58,1,,false,,,true
azure-storage,"""azure-storage""",0,1,2,7,2,,false,,,true
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
entra-app-registration,"""entra-app-registration""",0,0,0,0,0,,false,,,false
atxp,"""atxp"" skill",0,0,0,0,0,,false,,,false
appinsights-instrumentation,"""appinsights-instrumentation""",0,0,0,0,0,,false,,,false
markdown-converter,"""markdown-converter""",1,1,0,0,0,,false,,,true
