skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,4,,false,,,false
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
desktop-control,"""desktop-control""",1,1,2,3,3,,false,,,true
teach,"""teach"" skill",0,31,3,66,122,,false,,,true
brave-search,"""brave-search""",0,5,15,24,2,,false,,,true
domain-modeling,"""domain-modeling""",0,0,0,0,7,,false,,,false
find-skills-skill,"""find-skills-skill""",0,0,0,0,126,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
stock-analysis,"""stock-analysis""",0,0,225,281,1,,false,,,true
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,6,,false,,,false
video-frames,"""video-frames""",0,4,3,8,0,,false,,,true
codebase-design,"""codebase-design""",0,0,1,1,3,,false,,,true
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,0,0,,false,,,false
diagnosing-bugs,"""diagnosing-bugs""",0,0,0,0,4,,false,,,false
youtube-watcher,"""youtube-watcher""",0,0,0,1,0,,false,,,true
lark-apps,"""lark-apps""",0,0,0,0,1,,false,,,false
slack,"""slack"" skill",0,14,2,5,15,,false,,,true
microsoft-foundry,"""microsoft-foundry""",0,0,34,39,0,,false,,,true
himalaya,"""himalaya"" skill",0,0,0,0,1,,false,,,false
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
news-summary,"""news-summary""",0,0,46,61,0,,false,,,true
azure-ai,"""azure-ai""",0,1,29,34,2,,false,,,true
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
azure-deploy,"""azure-deploy""",0,0,0,0,1,,false,,,false
pdf,"""pdf"" skill",0,22,5,33,72,,false,,,true
azure-validate,"""azure-validate""",0,0,0,0,0,,false,,,false
markdown-converter,"""markdown-converter""",0,0,0,0,0,,false,,,false
