skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
evolver,"""evolver"" skill",0,0,0,0,1,7,false,1,105,false
lark-minutes,"""lark-minutes""",0,0,0,0,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
openai-whisper,"""openai-whisper""",0,0,0,0,0,,false,,,false
lark-task,"""lark-task""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",1,5,28,58,2,,false,,,true
lark-event,"""lark-event""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,0,32,36,2,,false,,,true
lark-attendance,"""lark-attendance""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,0,2,0,,false,,,true
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",3,7,34,39,7,,false,,,true
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,3,0,153,0,,false,,,true
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,2,,false,,,false
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
teach,"""teach"" skill",1,27,9,56,95,,false,,,true
desktop-control,"""desktop-control""",0,0,1,1,0,,false,,,true
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
brave-search,"""brave-search""",0,1,11,26,0,,false,,,true
domain-modeling,"""domain-modeling""",0,1,1,2,5,,false,,,true
find-skills-skill,"""find-skills-skill""",0,0,0,0,116,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
stock-analysis,"""stock-analysis""",0,0,145,290,1,,false,,,true
codebase-design,"""codebase-design""",0,0,1,1,4,,false,,,true
video-frames,"""video-frames""",0,0,2,11,0,,false,,,true
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,2,,false,,,false
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,0,0,,false,,,false
diagnosing-bugs,"""diagnosing-bugs""",0,1,0,0,5,,false,,,true
youtube-watcher,"""youtube-watcher""",0,0,0,1,0,,false,,,true
hyperframes-cli,"""hyperframes-cli""",0,0,0,0,0,,false,,,false
slack,"""slack"" skill",0,10,1,5,19,,false,,,true
lark-apps,"""lark-apps""",0,0,0,0,0,,false,,,false
himalaya,"""himalaya"" skill",0,0,0,0,0,,false,,,false
hyperframes,"""hyperframes"" skill",0,0,0,0,31,,false,,,false
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
video-edit,"""video-edit""",0,0,4,49,4,,false,,,true
news-summary,"""news-summary""",0,0,48,70,0,,false,,,true
microsoft-foundry,"""microsoft-foundry""",0,0,33,33,0,,false,,,true
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
ai-music,"""ai-music""",4,8,335,399,0,,false,,,true
pdf,"""pdf"" skill",1,27,3,29,67,,false,,,true
ai-video-generation,"""ai-video-generation""",0,0,72,75,0,,false,,,true
markdown-converter,"""markdown-converter""",1,1,2,3,1,,false,,,true
