skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-task,"""lark-task""",0,0,0,0,0,0,false,1,0,false
evolver,"""evolver"" skill",0,0,0,0,0,5,false,1,52,false
lark-slides,"""lark-slides""",0,0,0,0,0,,false,,,false
openai-whisper,"""openai-whisper""",0,0,0,1,0,,false,,,true
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",0,5,36,50,4,,false,,,true
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-attendance,"""lark-attendance""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,1,19,20,2,,false,,,true
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,3,5,0,,false,,,true
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",0,3,25,33,7,,false,,,true
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,3,7,177,0,,false,,,true
grilling,"""grilling"" skill",0,0,1,2,26,,false,,,true
mcporter,"""mcporter"" skill",0,0,0,0,2,,false,,,false
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
desktop-control,"""desktop-control""",1,1,2,4,1,,false,,,true
teach,"""teach"" skill",1,34,3,75,131,,false,,,true
brave-search,"""brave-search""",0,2,15,18,2,,false,,,true
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,7,,false,,,false
find-skills-skill,"""find-skills-skill""",0,0,0,0,107,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
stock-analysis,"""stock-analysis""",0,0,188,276,0,,false,,,true
domain-modeling,"""domain-modeling""",0,0,4,5,7,,false,,,true
video-frames,"""video-frames""",0,2,1,8,1,,false,,,true
codebase-design,"""codebase-design""",0,0,1,1,3,,false,,,true
powerpoint-pptx,"""powerpoint-pptx""",0,0,1,1,0,,false,,,true
lark-apps,"""lark-apps""",0,0,0,0,0,,false,,,false
youtube-watcher,"""youtube-watcher""",0,0,0,3,0,,false,,,true
microsoft-foundry,"""microsoft-foundry""",1,1,60,71,0,,false,,,true
slack,"""slack"" skill",0,16,1,3,28,,false,,,true
diagnosing-bugs,"""diagnosing-bugs""",0,0,0,0,4,,false,,,false
himalaya,"""himalaya"" skill",0,0,0,0,1,,false,,,false
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,1,,false,,,false
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
news-summary,"""news-summary""",0,0,55,66,0,,false,,,true
azure-ai,"""azure-ai""",0,1,40,46,3,,false,,,true
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
azure-deploy,"""azure-deploy""",0,0,0,0,0,,false,,,false
markdown-converter,"""markdown-converter""",0,0,11,13,1,,false,,,true
azure-validate,"""azure-validate""",0,0,0,0,0,,false,,,false
pdf,"""pdf"" skill",0,32,0,36,72,,false,,,true
