rank,skill,platform,vendor,source_skillssh,slug_clawhub,url,match,description,description_zh,installs_skillssh,downloads_clawhub,downloads_skillhub_cn,wis,popularity,momentum,buzz,maintenance,trust,coverage,anomaly
43,prototype,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/prototype,single,,,759938,,,61.2,0.992,0.932,0.449,,0.2,C,
44,prisma-postgres,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-postgres,single,,,269471,,,61,0.839,0.757,,,0.7,C,
45,self-improving-agent,clawhub,,,self-improving-agent,https://clawhub.ai/pskoett/skills/self-improving-agent,upstream,"Captures learnings, errors, and corrections to enable continuous improvement. Use when: (1) A command or operation fails unexpectedly, (2) User corrects Claude ('No, that's wrong...', 'Actually...'), ",记录自身发现以实现自我改进的技能,,478679,1186079,61,0.999,,0.639,0.65,0.2,B,
46,grilling,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/grilling,single,,,673993,,,60.9,0.973,0.967,0.438,,0.2,C,
47,teach,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/teach,single,,,633702,,,60.9,0.97,0.933,0.466,,0.2,C,
48,supabase-postgres-best-practices,skills.sh,supabase,supabase/agent-skills,,https://www.skills.sh/supabase/agent-skills/supabase-postgres-best-practices,single,,,395597,,,60.9,0.9,0.627,,,0.7,C,
49,prisma-driver-adapter-implementation,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-driver-adapter-implementation,single,,,264778,,,60.9,0.837,0.752,,,0.7,C,
50,prisma-postgres-setup,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-postgres-setup,single,,,263810,,,60.9,0.835,0.755,,,0.7,C,
51,prisma-upgrade-v7,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-upgrade-v7,single,,,264540,,,60.8,0.836,0.75,,,0.7,C,
52,azure-reliability,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-reliability,single,,,254431,,,60.8,0.831,0.758,,,0.7,C,
53,api-gateway,clawhub,,,api-gateway,https://clawhub.ai/byungkyu/skills/api-gateway,upstream,"Call third-party APIs through the Maton gateway, which injects the credential for an app the user has already connected. Use this skill when the user names a connected app and a concrete action in it ",通过 Maton 管理的 API 路由连接外部服务；仅在用户指定目标应用、账户和任务后使用；以读取/列...,,86558,118098,60.8,0.966,,0.436,0.971,0.2,B,
54,prisma-compute,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-compute,single,,,259846,,,60.7,0.834,0.748,,,0.7,C,
55,prisma-mongodb-upgrade,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-mongodb-upgrade,single,,,258536,,,60.7,0.832,0.747,,,0.7,C,
56,nano-banana-pro,clawhub,steipete,,nano-banana-pro,https://clawhub.ai/steipete/skills/nano-banana-pro,upstream,Generate/edit images with Nano Banana Pro (Gemini 3 Pro Image). Use for image create/modify requests incl. edits. Supports text-to-image + image-to-image; 1K/2K/4K; use --input-image.,使用 Nano Banana Pro (Gemini 3 Pro Image) 生成或编辑图像。支持文生图、图生图及 1K/2K/4K 分辨率，适用于图像创建、修改及编辑请求，使用 --input-image 指定输入图像。,,106702,131795,60.5,0.976,,0.447,0.256,0.7,B,
57,domain-modeling,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/domain-modeling,single,,,611071,,,60.4,0.968,0.955,0.427,,0.2,C,
58,github,clawhub,steipete,,github,https://clawhub.ai/steipete/skills/github,upstream,"Interact with GitHub using the `gh` CLI. Use `gh issue`, `gh pr`, `gh run`, and `gh api` for issues, PRs, CI runs, and advanced queries.",使用 `gh` CLI 与 GitHub 交互，通过 `gh issue`、`gh pr`、`gh run` 和 `gh api` 管理议题、PR、CI 运行及高级查询。,,198026,370788,60.4,0.994,,0.474,0.171,0.7,B,
59,vercel-composition-patterns,skills.sh,vercel-labs,vercel-labs/agent-skills,,https://www.skills.sh/vercel-labs/agent-skills/vercel-composition-patterns,single,,,330641,,,60,0.869,0.632,,,0.7,C,
60,codebase-design,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/codebase-design,single,,,592404,,,59.7,0.967,0.95,0.398,,0.2,C,
61,supabase,skills.sh,supabase,supabase/agent-skills,,https://www.skills.sh/supabase/agent-skills/supabase,single,,,267810,,,59.5,0.838,0.657,,,0.7,C,
62,python-appservice-deploy,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/python-appservice-deploy,single,,,177517,,,59.5,0.789,0.753,,,0.7,C,
63,neon-postgres,skills.sh,neondatabase,neondatabase/agent-skills,,https://www.skills.sh/neondatabase/agent-skills/neon-postgres,single,,,153176,,,59.1,0.785,0.737,,,0.7,C,
64,obsidian,clawhub,steipete,,obsidian,https://clawhub.ai/steipete/skills/obsidian,single,Work with Obsidian vaults (plain Markdown notes) and automate via obsidian-cli.,,,109493,,59,0.986,,0.444,0.138,0.7,C,
65,brave-search,clawhub,steipete,,brave-search,https://clawhub.ai/steipete/skills/brave-search,upstream,"Web search and content extraction via Brave Search API. Use for searching documentation, facts, or any web content. Lightweight, no browser required.",通过 Brave Search API 进行网页搜索与内容提取。适用于搜索文档、事实或任何网页内容。轻量级，无需浏览器。,,61529,75985,59,0.945,,0.421,0.249,0.7,B,
66,gog,clawhub,steipete,,gog,https://clawhub.ai/steipete/skills/gog,upstream,"Google Workspace CLI for Gmail, Calendar, Drive, Contacts, Sheets, and Docs.",Google Workspace 命令行工具，支持 Gmail、日历、云端硬盘、通讯录、表格和文档。,,193254,200969,58.6,0.987,,0.424,0.132,0.7,B,
67,lark-base,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-base,single,,,681034,,,58.5,0.989,0.868,0.363,,0.2,C,
68,weather,clawhub,steipete,,weather,https://clawhub.ai/steipete/skills/weather,upstream,Get current weather and forecasts (no API key required).,获取当前天气和预报（无需API密钥）,,169299,246513,58.4,0.988,,0.415,0.132,0.7,B,
69,notion,clawhub,steipete,,notion,https://clawhub.ai/steipete/skills/notion,upstream,"Notion API for creating and managing pages, databases, and blocks.",用于创建和管理页面、数据库及块的 Notion API。,,102683,107450,58.2,0.968,,0.433,0.132,0.7,B,
70,pdf,skills.sh,anthropics,anthropics/skills,,https://www.skills.sh/anthropics/skills/pdf,single,,,194087,,,58.1,0.801,0.432,0.456,,0.7,C,
71,neon,skills.sh,neondatabase,neondatabase/agent-skills,,https://www.skills.sh/neondatabase/agent-skills/neon,single,,,107233,,,58.1,0.753,0.733,,,0.7,C,
72,diagnosing-bugs,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/diagnosing-bugs,single,,,581528,,,57.6,0.965,0.943,0.299,,0.2,C,
73,hyperframes-cli,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-cli,single,,,524668,,,57.6,0.95,0.973,,,0.2,C,
74,azure-app-onboard,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-app-onboard,single,,,91918,,,57.6,0.731,0.745,,,0.7,C,
75,hyperframes,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes,single,,,502971,,,57.5,0.947,0.97,,,0.2,C,
76,azure-app-onboard-prereq,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-app-onboard-prereq,single,,,91820,,,57.5,0.73,0.742,,,0.7,C,
77,code-review,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/code-review,single,,,529041,,,57.4,0.951,0.957,,,0.2,C,
78,implement,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/implement,single,,,534373,,,57.2,0.952,0.942,,,0.2,C,
79,hyperframes-registry,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-registry,single,,,458632,,,57.2,0.939,0.968,,,0.2,C,
80,slack,clawhub,steipete,,slack,https://clawhub.ai/steipete/skills/slack,upstream,"Use when you need to control Slack from Clawdbot via the slack tool, including reacting to messages or pinning/unpinning items in Slack channels or DMs.",当需要通过 slack 工具从 Clawdbot 控制 Slack 时使用，包括在频道或私信中回复消息或置顶/取消置顶项目。,,53642,59034,57.1,0.929,,0.438,0.132,0.7,B,
81,ask-matt,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/ask-matt,single,,,539402,,,57,0.953,0.927,,,0.2,C,
82,to-spec,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-spec,single,,,481698,,,57,0.943,0.945,,,0.2,C,
83,wayfinder,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/wayfinder,single,,,490191,,,56.9,0.946,0.935,,,0.2,C,
84,research,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/research,single,,,483578,,,56.9,0.944,0.938,,,0.2,C,
85,to-tickets,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-tickets,single,,,473321,,,56.9,0.943,0.94,,,0.2,C,
86,resolving-merge-conflicts,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/resolving-merge-conflicts,single,,,463926,,,56.7,0.941,0.928,,,0.2,C,
87,mcporter,clawhub,steipete,,mcporter,https://clawhub.ai/steipete/skills/mcporter,upstream,"Use the mcporter CLI to list, configure, auth, and call MCP servers/tools directly (HTTP or stdio), including ad-hoc servers, config edits, and CLI/type generation.",使用 mcporter CLI 直接列出、配置、认证及调用 MCP 服务器/工具（支持 HTTP 或 stdio），涵盖临时服务器、配置编辑及 CLI/类型生成功能。,,69954,77811,56.7,0.948,,0.386,0.138,0.7,B,
88,markdown-converter,clawhub,steipete,,markdown-converter,https://clawhub.ai/steipete/skills/markdown-converter,upstream,"Convert documents and files to Markdown using markitdown. Use when converting PDF, Word (.docx), PowerPoint (.pptx), Excel (.xlsx, .xls), HTML, CSV, JSON, XML, images (with EXIF/OCR), audio (with tran","{""answer"":""使用 markitdown 将文档和文件转换为 Markdown。用于将 PDF、Word (.docx)、PowerPoint (.pptx)、Excel (.xlsx, .xls)、HTML、CSV、JSON、XML、图片（含 EXIF/OCR）、音频（含转录）、ZIP 压缩包、YouTube 链接或 EPub 转换为 Markdown 格式，以进行 LLM 处理或文本分",,48824,74414,56.5,0.938,,0.397,0.132,0.7,B,
89,media-use,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/media-use,single,,,401849,,,56.3,0.902,0.982,,,0.2,C,
90,hyperframes-core,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-core,single,,,405391,,,56,0.904,0.962,,,0.2,C,
91,video-frames,clawhub,steipete,,video-frames,https://clawhub.ai/steipete/skills/video-frames,upstream,Extract frames or short clips from videos using ffmpeg.,使用 ffmpeg 从视频中提取帧或短片。,,58066,65237,56,0.936,,0.372,0.132,0.7,B,
92,hyperframes-animation,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-animation,single,,,395322,,,55.9,0.9,0.96,,,0.2,C,
93,proactive-agent,clawhub,,,proactive-agent,https://clawhub.ai/halthelobster/skills/proactive-agent,upstream,"Transform AI agents from task-followers into proactive partners that anticipate needs and continuously improve. Now with WAL Protocol, Working Buffer, Autonomous Crons, and battle-tested patterns. Par",将 AI 代理从任务执行者转变为能够预见需求、持续优化的主动伙伴。现已支持 WAL Protocol、Working Buffer、Autonomous Crons 及经过实战验证的模式。属于 Hal Stack 🦞。,,175306,240342,55.9,0.988,,0.596,0.389,0.2,B,
94,pptx,skills.sh,anthropics,anthropics/skills,,https://www.skills.sh/anthropics/skills/pptx,single,,,218658,,,55.8,0.816,0.453,,,0.7,C,
95,playwright-cli,skills.sh,microsoft,microsoft/playwright-cli,,https://www.skills.sh/microsoft/playwright-cli/playwright-cli,single,,,149479,,,55.8,0.782,0.522,,,0.7,C,
96,hyperframes-creative,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-creative,single,,,376429,,,55.7,0.894,0.958,,,0.2,C,
97,lark-note,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-note,single,,,463390,,,55.3,0.94,0.842,,,0.2,C,
98,discord,clawhub,steipete,,discord,https://clawhub.ai/steipete/skills/discord,upstream,"Use when you need to control Discord from Clawdbot via the discord tool: send messages, react, post or upload stickers, upload emojis, run polls, manage threads/pins/search, fetch permissions or membe",用于通过 Clawdbot 的 discord 工具控制 Discord，包括发送消息、反应、发布或上传贴纸、上传表情符号、创建投票、管理话题/置顶/搜索、获取权限/成员/角色/频道信息，或在私聊/频道中执行管理操作。,,39666,48197,55.3,0.899,,,0.256,0.7,B,
99,vercel-react-native-skills,skills.sh,vercel-labs,vercel-labs/agent-skills,,https://www.skills.sh/vercel-labs/agent-skills/vercel-react-native-skills,single,,,207391,,,55.1,0.81,0.418,,,0.7,C,
100,caveman,skills.sh,juliusbrussee,juliusbrussee/caveman,,https://www.skills.sh/juliusbrussee/caveman/caveman,single,,,498791,,,55,0.946,0.808,,,0.2,C,
