skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
lark-wiki,"""lark-wiki""",0,0,0,0,0,0,false,1,0,false
word-docx,"""word-docx""",0,0,0,1,1,2,false,1,1,true
lark-minutes,"""lark-minutes""",0,0,0,0,0,1,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-event,"""lark-event""",0,0,0,0,0,1,false,1,2,false
openai-whisper,"""openai-whisper""",0,0,2,2,0,3,false,1,27,true
lark-task,"""lark-task""",0,0,0,0,0,,false,,,false
evolver,"""evolver"" skill",0,0,0,0,0,,false,,,false
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",0,9,44,48,2,,false,,,true
lark-slides,"""lark-slides""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,0,8,14,1,,false,,,true
lark-attendance,"""lark-attendance""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,2,3,0,,false,,,true
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",1,3,18,28,7,,false,,,true
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,1,,false,,,false
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,4,0,189,0,,false,,,true
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,0,,false,,,false
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
grilling,"""grilling"" skill",0,0,1,1,23,,false,,,true
desktop-control,"""desktop-control""",0,0,2,7,1,,false,,,true
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
brave-search,"""brave-search""",0,3,36,57,0,,false,,,true
web-design-guidelines,"""web-design-guidelines""",0,0,0,1,12,,false,,,true
find-skills-skill,"""find-skills-skill""",0,0,0,0,147,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
stock-analysis,"""stock-analysis""",0,0,281,293,0,,false,,,true
teach,"""teach"" skill",2,29,20,60,173,,false,,,true
video-frames,"""video-frames""",0,0,13,21,1,,false,,,true
ai-video-generation,"""ai-video-generation""",2,2,31,43,0,,false,,,true
youtube-watcher,"""youtube-watcher""",0,0,0,2,0,,false,,,true
ai-image-generation,"""ai-image-generation""",1,1,48,52,1,,false,,,true
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,0,0,,false,,,false
ai-avatar-video,"""ai-avatar-video""",0,0,0,0,0,,false,,,false
slack,"""slack"" skill",0,9,0,3,29,,false,,,true
twitter-automation,"""twitter-automation""",0,0,0,0,0,,false,,,false
himalaya,"""himalaya"" skill",0,0,0,0,0,,false,,,false
microsoft-foundry,"""microsoft-foundry""",1,1,58,73,0,,false,,,true
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
domain-modeling,"""domain-modeling""",1,2,6,6,10,,false,,,true
news-summary,"""news-summary""",0,1,43,57,0,,false,,,true
lark-apps,"""lark-apps""",0,0,0,0,0,,false,,,false
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
markdown-converter,"""markdown-converter""",0,0,1,2,0,,false,,,true
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
pdf,"""pdf"" skill",1,28,2,28,49,,false,,,true
