rank,skill,platform,vendor,source_skillssh,slug_clawhub,url,match,description,description_zh,installs_skillssh,downloads_clawhub,downloads_skillhub_cn,wis,popularity,momentum,buzz,maintenance,trust,coverage,anomaly
29,prisma-database-setup,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-database-setup,single,,,268408,,,62,0.843,0.817,,,0.7,C,
30,prisma-client-api,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-client-api,single,,,267938,,,62,0.842,0.818,,,0.7,C,
31,tdd,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/tdd,single,,,859502,,,61.9,0.996,0.97,0.451,,0.2,C,
32,prisma-cli,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-cli,single,,,265677,,,61.9,0.841,0.815,,,0.7,C,
33,prisma-postgres,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-postgres,single,,,261646,,,61.8,0.837,0.813,,,0.7,C,
34,prisma-driver-adapter-implementation,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-driver-adapter-implementation,single,,,257013,,,61.7,0.837,0.808,,,0.7,C,
35,prisma-upgrade-v7,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-upgrade-v7,single,,,256788,,,61.7,0.836,0.807,,,0.7,C,
36,prisma-postgres-setup,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-postgres-setup,single,,,256015,,,61.7,0.835,0.812,,,0.7,C,
37,triage,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/triage,single,,,747887,,,61.6,0.992,0.933,0.466,,0.2,C,
38,azure-upgrade,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-upgrade,single,,,427304,,,61.6,0.919,0.638,,,0.7,C,
39,vercel-composition-patterns,skills.sh,vercel-labs,vercel-labs/agent-skills,,https://www.skills.sh/vercel-labs/agent-skills/vercel-composition-patterns,single,,,325633,,,61.6,0.87,0.73,,,0.7,C,
40,prisma-compute,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-compute,single,,,252103,,,61.6,0.833,0.805,,,0.7,C,
41,self-improving-agent,clawhub,,,self-improving-agent,https://clawhub.ai/pskoett/skills/self-improving-agent,upstream,"Captures learnings, errors, and corrections to enable continuous improvement. Use when: (1) A command or operation fails unexpectedly, (2) User corrects Claude ('No, that's wrong...', 'Actually...'), ",记录自身发现以实现自我改进的技能,,478196,1176907,61.6,0.999,,0.654,0.669,0.2,B,
42,prisma-mongodb-upgrade,skills.sh,prisma,prisma/skills,,https://www.skills.sh/prisma/skills/prisma-mongodb-upgrade,single,,,250808,,,61.5,0.832,0.803,,,0.7,C,
43,azure-enterprise-infra-planner,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-enterprise-infra-planner,single,,,401819,,,61.4,0.908,0.647,,,0.7,C,
44,prototype,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/prototype,single,,,740224,,,61.3,0.992,0.948,0.443,,0.2,C,
45,azure-kubernetes,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-kubernetes,single,,,394677,,,61.3,0.907,0.642,,,0.7,C,
46,grilling,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/grilling,single,,,647900,,,61.1,0.973,0.978,0.436,,0.2,C,
47,teach,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/teach,single,,,613949,,,61.1,0.969,0.942,0.469,,0.2,C,
48,azure-cost,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-cost,single,,,369906,,,61,0.895,0.643,,,0.7,C,
49,domain-modeling,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/domain-modeling,single,,,588774,,,60.8,0.968,0.973,0.432,,0.2,C,
50,supabase,skills.sh,supabase,supabase/agent-skills,,https://www.skills.sh/supabase/agent-skills/supabase,single,,,262097,,,60.6,0.838,0.733,,,0.7,C,
51,api-gateway,clawhub,,,api-gateway,https://clawhub.ai/byungkyu/skills/api-gateway,upstream,"Call third-party APIs through the Maton gateway, which injects the credential for an app the user has already connected. Use this skill when the user names a connected app and a concrete action in it ",通过 Maton 管理的 API 路由连接外部服务；仅在用户指定目标应用、账户和任务后使用；以读取/列...,,86443,117853,60.5,0.967,,0.44,0.945,0.2,B,
52,improve-codebase-architecture,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/improve-codebase-architecture,single,,,887625,,,60.4,0.997,0.972,0.369,,0.2,C,
53,github,clawhub,steipete,,github,https://clawhub.ai/steipete/skills/github,upstream,"Interact with GitHub using the `gh` CLI. Use `gh issue`, `gh pr`, `gh run`, and `gh api` for issues, PRs, CI runs, and advanced queries.",使用 `gh` CLI 与 GitHub 交互，通过 `gh issue`、`gh pr`、`gh run` 和 `gh api` 管理议题、PR、CI 运行及高级查询。,,197756,370052,60.4,0.994,,0.474,0.177,0.7,B,
54,neon-postgres,skills.sh,neondatabase,neondatabase/agent-skills,,https://www.skills.sh/neondatabase/agent-skills/neon-postgres,single,,,145292,,,60.3,0.781,0.822,,,0.7,C,
55,azure-diagnostics,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-diagnostics,single,,,567977,,,60,0.965,0.677,0.12,,0.7,C,
56,azure-prepare,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-prepare,single,,,567369,,,59.9,0.964,0.675,0.12,,0.7,C,
57,airunway-aks-setup,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/airunway-aks-setup,single,,,313827,,,59.9,0.863,0.637,,,0.7,C,
58,azure-deploy,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-deploy,single,,,567246,,,59.7,0.962,0.663,0.12,,0.7,C,
59,azure-validate,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-validate,single,,,566707,,,59.6,0.961,0.657,0.12,,0.7,C,
60,entra-agent-id,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/entra-agent-id,single,,,287966,,,59.6,0.853,0.633,,,0.7,C,
61,lark-base,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-base,single,,,667953,,,59.3,0.989,0.912,0.37,,0.2,C,
62,neon,skills.sh,neondatabase,neondatabase/agent-skills,,https://www.skills.sh/neondatabase/agent-skills/neon,single,,,99454,,,59.2,0.747,0.82,,,0.7,C,
63,brave-search,clawhub,steipete,,brave-search,https://clawhub.ai/steipete/skills/brave-search,upstream,"Web search and content extraction via Brave Search API. Use for searching documentation, facts, or any web content. Lightweight, no browser required.",通过 Brave Search API 进行网页搜索与内容提取。适用于搜索文档、事实或任何网页内容。轻量级，无需浏览器。,,61476,75838,59.2,0.946,,0.428,0.252,0.7,B,
64,obsidian,clawhub,steipete,,obsidian,https://clawhub.ai/steipete/skills/obsidian,upstream,Work with Obsidian vaults (plain Markdown notes) and automate via obsidian-cli.,操作 Obsidian 仓库（纯 Markdown 笔记）并通过 obsidian-cli 自动化。,,109250,241413,59.1,0.984,,0.448,0.141,0.7,B,
65,azure-reliability,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-reliability,single,,,247125,,,59,0.831,0.635,,,0.7,C,
66,gog,clawhub,steipete,,gog,https://clawhub.ai/steipete/skills/gog,upstream,"Google Workspace CLI for Gmail, Calendar, Drive, Contacts, Sheets, and Docs.",Google Workspace 命令行工具，支持 Gmail、日历、云端硬盘、通讯录、表格和文档。,,192933,200786,58.6,0.987,,0.426,0.134,0.7,B,
67,weather,clawhub,steipete,,weather,https://clawhub.ai/steipete/skills/weather,upstream,Get current weather and forecasts (no API key required).,获取当前天气和预报（无需API密钥）,,168947,246167,58.2,0.988,,0.404,0.134,0.7,B,
68,notion,clawhub,steipete,,notion,https://clawhub.ai/steipete/skills/notion,upstream,"Notion API for creating and managing pages, databases, and blocks.",用于创建和管理页面、数据库及块的 Notion API。,,102463,107169,58.2,0.97,,0.431,0.134,0.7,B,
69,python-appservice-deploy,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/python-appservice-deploy,single,,,170247,,,57.8,0.794,0.63,,,0.7,C,
70,code-review,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/code-review,single,,,506824,,,57.6,0.95,0.975,,,0.2,C,
71,diagnosing-bugs,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/diagnosing-bugs,single,,,561146,,,57.5,0.954,0.96,,,0.2,C,
72,implement,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/implement,single,,,514050,,,57.4,0.951,0.958,,,0.2,C,
73,to-spec,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-spec,single,,,460990,,,57.3,0.943,0.965,,,0.2,C,
74,slack,clawhub,steipete,,slack,https://clawhub.ai/steipete/skills/slack,upstream,"Use when you need to control Slack from Clawdbot via the slack tool, including reacting to messages or pinning/unpinning items in Slack channels or DMs.",当需要通过 slack 工具从 Clawdbot 控制 Slack 时使用，包括在频道或私信中回复消息或置顶/取消置顶项目。,,53582,58970,57.3,0.931,,0.443,0.134,0.7,B,
75,to-tickets,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-tickets,single,,,452976,,,57.2,0.942,0.962,,,0.2,C,
76,ask-matt,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/ask-matt,single,,,520298,,,57.1,0.953,0.935,,,0.2,C,
77,hyperframes-cli,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-cli,single,,,502964,,,57.1,0.949,0.94,,,0.2,C,
78,hyperframes,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes,single,,,481246,,,57.1,0.946,0.95,,,0.2,C,
79,research,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/research,single,,,463577,,,57.1,0.944,0.955,,,0.2,C,
80,wayfinder,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/wayfinder,single,,,470440,,,57,0.945,0.947,,,0.2,C,
81,mcporter,clawhub,steipete,,mcporter,https://clawhub.ai/steipete/skills/mcporter,upstream,"Use the mcporter CLI to list, configure, auth, and call MCP servers/tools directly (HTTP or stdio), including ad-hoc servers, config edits, and CLI/type generation.",使用 mcporter CLI 直接列出、配置、认证及调用 MCP 服务器/工具（支持 HTTP 或 stdio），涵盖临时服务器、配置编辑及 CLI/类型生成功能。,,69832,77656,57,0.948,,0.395,0.141,0.7,B,
82,video-frames,clawhub,steipete,,video-frames,https://clawhub.ai/steipete/skills/video-frames,upstream,Extract frames or short clips from videos using ffmpeg.,使用 ffmpeg 从视频中提取帧或短片。,,57906,65036,56.9,0.937,,0.411,0.134,0.7,B,
83,playwright-cli,skills.sh,microsoft,microsoft/playwright-cli,,https://www.skills.sh/microsoft/playwright-cli/playwright-cli,single,,,145877,,,56.8,0.782,0.587,,,0.7,C,
84,resolving-merge-conflicts,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/resolving-merge-conflicts,single,,,444986,,,56.6,0.937,0.93,,,0.2,C,
85,codebase-design,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/codebase-design,single,,,571094,,,56.5,0.965,0.968,0.224,,0.2,C,
86,pdf,skills.sh,anthropics,anthropics/skills,,https://www.skills.sh/anthropics/skills/pdf,single,,,192167,,,56.5,0.802,0.322,0.454,,0.7,C,
87,hyperframes-registry,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-registry,single,,,437616,,,56.4,0.934,0.923,,,0.2,C,
88,azure-app-onboard,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-app-onboard,single,,,84769,,,55.8,0.73,0.623,,,0.7,C,
89,lark-im,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-im,single,,,667332,,,55.7,0.986,0.908,0.2,,0.2,C,
90,lark-note,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-note,single,,,450408,,,55.7,0.94,0.868,,,0.2,C,
91,hyperframes-core,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-core,single,,,383017,,,55.7,0.9,0.943,,,0.2,C,
92,azure-app-onboard-prereq,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-app-onboard-prereq,single,,,84674,,,55.7,0.729,0.62,,,0.7,C,
93,vercel-react-native-skills,skills.sh,vercel-labs,vercel-labs/agent-skills,,https://www.skills.sh/vercel-labs/agent-skills/vercel-react-native-skills,single,,,205095,,,55.6,0.81,0.45,,,0.7,C,
94,lark-doc,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-doc,single,,,668101,,,55.4,0.99,0.91,0.179,,0.2,C,
95,caveman,skills.sh,juliusbrussee,juliusbrussee/caveman,,https://www.skills.sh/juliusbrussee/caveman/caveman,single,,,489489,,,55.4,0.947,0.832,,,0.2,C,
96,design-taste-frontend,skills.sh,leonxlnx,leonxlnx/taste-skill,,https://www.skills.sh/leonxlnx/taste-skill/design-taste-frontend,single,,,454912,,,55.4,0.942,0.845,,,0.2,C,
97,media-use,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/media-use,single,,,376630,,,55.4,0.898,0.932,,,0.2,C,
98,discord,clawhub,steipete,,discord,https://clawhub.ai/steipete/skills/discord,upstream,"Use when you need to control Discord from Clawdbot via the discord tool: send messages, react, post or upload stickers, upload emojis, run polls, manage threads/pins/search, fetch permissions or membe",用于通过 Clawdbot 的 discord 工具控制 Discord，包括发送消息、反应、发布或上传贴纸、上传表情符号、创建投票、管理话题/置顶/搜索、获取权限/成员/角色/频道信息，或在私聊/频道中执行管理操作。,,39616,48093,55.4,0.902,,,0.259,0.7,B,
99,lark-minutes,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-minutes,single,,,666616,,,55.2,0.982,0.882,0.2,,0.2,C,
100,lark-event,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-event,single,,,666367,,,55.1,0.981,0.878,0.2,,0.2,C,
