rank,skill,platform,vendor,source_skillssh,slug_clawhub,url,match,description,description_zh,installs_skillssh,downloads_clawhub,downloads_skillhub_cn,wis,popularity,momentum,buzz,maintenance,trust,coverage,anomaly
57,obsidian,clawhub,steipete,,obsidian,https://clawhub.ai/steipete/skills/obsidian,single,Work with Obsidian vaults (plain Markdown notes) and automate via obsidian-cli.,,,109656,,58.9,0.986,,0.439,0.135,0.7,C,
58,azure-prepare,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-prepare,single,,,578887,,,58.8,0.964,0.598,0.12,,0.7,C,
59,azure-diagnostics,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-diagnostics,single,,,579368,,,58.7,0.965,0.59,0.12,,0.7,C,
60,azure-deploy,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-deploy,single,,,578628,,,58.5,0.963,0.582,0.12,,0.7,C,
61,azure-validate,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-validate,single,,,578079,,,58.5,0.962,0.585,0.12,,0.7,C,
62,entra-agent-id,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/entra-agent-id,single,,,299225,,,58.5,0.854,0.557,,,0.7,C,
63,weather,clawhub,steipete,,weather,https://clawhub.ai/steipete/skills/weather,upstream,Get current weather and forecasts (no API key required).,获取当前天气和预报（无需API密钥）,,169497,246810,58.4,0.987,,0.419,0.129,0.7,B,
64,gog,clawhub,steipete,,gog,https://clawhub.ai/steipete/skills/gog,upstream,"Google Workspace CLI for Gmail, Calendar, Drive, Contacts, Sheets, and Docs.",Google Workspace 命令行工具，支持 Gmail、日历、云端硬盘、通讯录、表格和文档。,,193549,201136,58.3,0.987,,0.413,0.129,0.7,B,
65,lark-doc,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-doc,single,,,688929,,,58.2,0.99,0.865,0.353,,0.2,C,
66,notion,clawhub,steipete,,notion,https://clawhub.ai/steipete/skills/notion,upstream,"Notion API for creating and managing pages, databases, and blocks.",用于创建和管理页面、数据库及块的 Notion API。,,102831,107691,58.1,0.967,,0.434,0.129,0.7,B,
67,brave-search,clawhub,steipete,,brave-search,https://clawhub.ai/steipete/skills/brave-search,upstream,"Web search and content extraction via Brave Search API. Use for searching documentation, facts, or any web content. Lightweight, no browser required.",通过 Brave Search API 进行网页搜索与内容提取。适用于搜索文档、事实或任何网页内容。轻量级，无需浏览器。,,61578,76053,58.1,0.944,,0.38,0.247,0.7,B,
68,azure-reliability,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-reliability,single,,,258372,,,57.9,0.836,0.558,,,0.7,C,
69,codebase-design,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/codebase-design,single,,,607840,,,57.7,0.968,0.937,0.308,,0.2,C,
70,playwright-cli,skills.sh,microsoft,microsoft/playwright-cli,,https://www.skills.sh/microsoft/playwright-cli/playwright-cli,single,,,152563,,,57.5,0.788,0.627,,,0.7,C,
71,diagnosing-bugs,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/diagnosing-bugs,single,,,596564,,,57.4,0.966,0.93,0.3,,0.2,C,
72,hyperframes-cli,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-cli,single,,,543028,,,57.4,0.952,0.958,,,0.2,C,
73,code-review,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/code-review,single,,,544941,,,57.2,0.953,0.942,,,0.2,C,
74,hyperframes,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes,single,,,518974,,,57.2,0.95,0.95,,,0.2,C,
75,slack,clawhub,steipete,,slack,https://clawhub.ai/steipete/skills/slack,upstream,"Use when you need to control Slack from Clawdbot via the slack tool, including reacting to messages or pinning/unpinning items in Slack channels or DMs.",当需要通过 slack 工具从 Clawdbot 控制 Slack 时使用，包括在频道或私信中回复消息或置顶/取消置顶项目。,,53681,59067,57,0.929,,0.436,0.129,0.7,B,
76,implement,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/implement,single,,,549043,,,56.9,0.953,0.922,,,0.2,C,
77,mcporter,clawhub,steipete,,mcporter,https://clawhub.ai/steipete/skills/mcporter,upstream,"Use the mcporter CLI to list, configure, auth, and call MCP servers/tools directly (HTTP or stdio), including ad-hoc servers, config edits, and CLI/type generation.",使用 mcporter CLI 直接列出、配置、认证及调用 MCP 服务器/工具（支持 HTTP 或 stdio），涵盖临时服务器、配置编辑及 CLI/类型生成功能。,,70035,77907,56.8,0.947,,0.391,0.135,0.7,B,
78,ask-matt,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/ask-matt,single,,,553021,,,56.7,0.954,0.907,,,0.2,C,
79,to-spec,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-spec,single,,,496630,,,56.7,0.946,0.925,,,0.2,C,
80,hyperframes-registry,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-registry,single,,,473986,,,56.7,0.938,0.94,,,0.2,C,
81,pdf,skills.sh,anthropics,anthropics/skills,,https://www.skills.sh/anthropics/skills/pdf,single,,,195400,,,56.7,0.802,0.337,0.454,,0.7,C,
82,research,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/research,single,,,497905,,,56.6,0.946,0.915,,,0.2,C,
83,to-tickets,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-tickets,single,,,487922,,,56.6,0.944,0.92,,,0.2,C,
84,python-appservice-deploy,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/python-appservice-deploy,single,,,181436,,,56.6,0.794,0.553,,,0.7,C,
85,wayfinder,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/wayfinder,single,,,504151,,,56.5,0.947,0.908,,,0.2,C,
86,resolving-merge-conflicts,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/resolving-merge-conflicts,single,,,477783,,,56.5,0.943,0.91,,,0.2,C,
87,hyperframes-core,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-core,single,,,424473,,,56.4,0.916,0.963,,,0.2,C,
88,markdown-converter,clawhub,steipete,,markdown-converter,https://clawhub.ai/steipete/skills/markdown-converter,upstream,"Convert documents and files to Markdown using markitdown. Use when converting PDF, Word (.docx), PowerPoint (.pptx), Excel (.xlsx, .xls), HTML, CSV, JSON, XML, images (with EXIF/OCR), audio (with tran","{""answer"":""使用 markitdown 将文档和文件转换为 Markdown。用于将 PDF、Word (.docx)、PowerPoint (.pptx)、Excel (.xlsx, .xls)、HTML、CSV、JSON、XML、图片（含 EXIF/OCR）、音频（含转录）、ZIP 压缩包、YouTube 链接或 EPub 转换为 Markdown 格式，以进行 LLM 处理或文本分",,48890,77728,56.4,0.938,,0.394,0.129,0.7,B,
89,video-frames,clawhub,steipete,,video-frames,https://clawhub.ai/steipete/skills/video-frames,upstream,Extract frames or short clips from videos using ffmpeg.,使用 ffmpeg 从视频中提取帧或短片。,,58190,65478,56.3,0.936,,0.387,0.129,0.7,B,
90,media-use,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/media-use,single,,,418139,,,56.2,0.914,0.955,,,0.2,C,
91,design-taste-frontend,skills.sh,leonxlnx,leonxlnx/taste-skill,,https://www.skills.sh/leonxlnx/taste-skill/design-taste-frontend,single,,,475674,,,56.1,0.939,0.897,,,0.2,C,
92,hyperframes-animation,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-animation,single,,,411863,,,56.1,0.905,0.962,,,0.2,C,
93,lark-apps,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-apps,single,,,597420,,,55.8,0.967,0.868,0.261,,0.2,C,
94,firebase-basics,skills.sh,firebase,firebase/agent-skills,,https://www.skills.sh/firebase/agent-skills/firebase-basics,single,,,151896,,,55.8,0.787,0.512,,,0.7,C,
95,cloudflare,skills.sh,cloudflare,cloudflare/skills,,https://www.skills.sh/cloudflare/skills/cloudflare,single,,,88236,,,55.8,0.735,0.617,,,0.7,C,
96,proactive-agent,clawhub,,,proactive-agent,https://clawhub.ai/halthelobster/skills/proactive-agent,upstream,"Transform AI agents from task-followers into proactive partners that anticipate needs and continuously improve. Now with WAL Protocol, Working Buffer, Autonomous Crons, and battle-tested patterns. Par",将 AI 代理从任务执行者转变为能够预见需求、持续优化的主动伙伴。现已支持 WAL Protocol、Working Buffer、Autonomous Crons 及经过实战验证的模式。属于 Hal Stack 🦞。,,175462,242900,55.8,0.988,,0.597,0.379,0.2,B,
97,hyperframes-creative,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-creative,single,,,391108,,,55.7,0.901,0.947,,,0.2,C,
98,firebase-auth-basics,skills.sh,firebase,firebase/agent-skills,,https://www.skills.sh/firebase/agent-skills/firebase-auth-basics,single,,,150834,,,55.7,0.786,0.51,,,0.7,C,
99,vercel-react-native-skills,skills.sh,vercel-labs,vercel-labs/agent-skills,,https://www.skills.sh/vercel-labs/agent-skills/vercel-react-native-skills,single,,,209282,,,55.6,0.809,0.455,,,0.7,C,
100,firebase-hosting-basics,skills.sh,firebase,firebase/agent-skills,,https://www.skills.sh/firebase/agent-skills/firebase-hosting-basics,single,,,147224,,,55.6,0.783,0.507,,,0.7,C,
