rank,skill,platform,vendor,source_skillssh,slug_clawhub,url,match,description,description_zh,installs_skillssh,downloads_clawhub,downloads_skillhub_cn,wis,popularity,momentum,buzz,maintenance,trust,coverage,anomaly
65,notion,clawhub,steipete,,notion,https://clawhub.ai/steipete/skills/notion,upstream,"Notion API for creating and managing pages, databases, and blocks.",用于创建和管理页面、数据库及块的 Notion API。,,102789,107609,58.2,0.968,,0.434,0.13,0.7,B,
66,azure-reliability,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/azure-reliability,single,,,257493,,,58,0.847,0.542,,,0.7,C,
67,codebase-design,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/codebase-design,single,,,603136,,,57.8,0.97,0.94,0.306,,0.2,C,
68,playwright-cli,skills.sh,microsoft,microsoft/playwright-cli,,https://www.skills.sh/microsoft/playwright-cli/playwright-cli,single,,,151552,,,57.8,0.803,0.617,,,0.7,C,
69,diagnosing-bugs,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/diagnosing-bugs,single,,,591953,,,57.6,0.969,0.927,0.309,,0.2,C,
70,hyperframes-cli,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-cli,single,,,537191,,,57.6,0.955,0.96,,,0.2,C,
71,lark-base,skills.sh,open.feishu.cn,open.feishu.cn,,https://www.skills.sh/open.feishu.cn/lark-base,single,,,686184,,,57.4,0.99,0.79,0.367,,0.2,C,
72,code-review,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/code-review,single,,,540119,,,57.4,0.956,0.947,,,0.2,C,
73,implement,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/implement,single,,,544594,,,57.1,0.957,0.925,,,0.2,C,
74,hyperframes,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes,single,,,513679,,,57.1,0.953,0.933,,,0.2,C,
75,slack,clawhub,steipete,,slack,https://clawhub.ai/steipete/skills/slack,upstream,"Use when you need to control Slack from Clawdbot via the slack tool, including reacting to messages or pinning/unpinning items in Slack channels or DMs.",当需要通过 slack 工具从 Clawdbot 控制 Slack 时使用，包括在频道或私信中回复消息或置顶/取消置顶项目。,,53668,59055,57.1,0.929,,0.436,0.13,0.7,B,
76,to-spec,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-spec,single,,,492094,,,56.9,0.949,0.928,,,0.2,C,
77,hyperframes-registry,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-registry,single,,,469266,,,56.9,0.946,0.932,,,0.2,C,
78,python-appservice-deploy,skills.sh,microsoft,microsoft/azure-skills,,https://www.skills.sh/microsoft/azure-skills/python-appservice-deploy,single,,,180561,,,56.9,0.809,0.54,,,0.7,C,
79,ask-matt,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/ask-matt,single,,,548930,,,56.8,0.957,0.907,,,0.2,C,
80,research,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/research,single,,,493605,,,56.8,0.95,0.918,,,0.2,C,
81,to-tickets,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/to-tickets,single,,,483488,,,56.8,0.948,0.923,,,0.2,C,
82,vercel-react-native-skills,skills.sh,vercel-labs,vercel-labs/agent-skills,,https://www.skills.sh/vercel-labs/agent-skills/vercel-react-native-skills,single,,,208678,,,56.8,0.828,0.495,,,0.7,C,
83,wayfinder,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/wayfinder,single,,,499968,,,56.7,0.951,0.912,,,0.2,C,
84,mcporter,clawhub,steipete,,mcporter,https://clawhub.ai/steipete/skills/mcporter,upstream,"Use the mcporter CLI to list, configure, auth, and call MCP servers/tools directly (HTTP or stdio), including ad-hoc servers, config edits, and CLI/type generation.",使用 mcporter CLI 直接列出、配置、认证及调用 MCP 服务器/工具（支持 HTTP 或 stdio），涵盖临时服务器、配置编辑及 CLI/类型生成功能。,,70011,77867,56.7,0.948,,0.386,0.136,0.7,B,
85,resolving-merge-conflicts,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/resolving-merge-conflicts,single,,,473540,,,56.6,0.947,0.91,,,0.2,C,
86,hyperframes-core,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/hyperframes-core,single,,,417626,,,56.6,0.921,0.963,,,0.2,C,
87,firebase-auth-basics,skills.sh,firebase,firebase/agent-skills,,https://www.skills.sh/firebase/agent-skills/firebase-auth-basics,single,,,150117,,,56.6,0.801,0.535,,,0.7,C,
88,firebase-basics,skills.sh,firebase,firebase/agent-skills,,https://www.skills.sh/firebase/agent-skills/firebase-basics,single,,,151180,,,56.5,0.802,0.532,,,0.7,C,
89,cloudflare,skills.sh,cloudflare,cloudflare/skills,,https://www.skills.sh/cloudflare/skills/cloudflare,single,,,87241,,,56.5,0.753,0.625,,,0.7,C,
90,design-taste-frontend,skills.sh,leonxlnx,leonxlnx/taste-skill,,https://www.skills.sh/leonxlnx/taste-skill/design-taste-frontend,single,,,472453,,,56.4,0.947,0.898,,,0.2,C,
91,markdown-converter,clawhub,steipete,,markdown-converter,https://clawhub.ai/steipete/skills/markdown-converter,upstream,"Convert documents and files to Markdown using markitdown. Use when converting PDF, Word (.docx), PowerPoint (.pptx), Excel (.xlsx, .xls), HTML, CSV, JSON, XML, images (with EXIF/OCR), audio (with tran","{""answer"":""使用 markitdown 将文档和文件转换为 Markdown。用于将 PDF、Word (.docx)、PowerPoint (.pptx)、Excel (.xlsx, .xls)、HTML、CSV、JSON、XML、图片（含 EXIF/OCR）、音频（含转录）、ZIP 压缩包、YouTube 链接或 EPub 转换为 Markdown 格式，以进行 LLM 处理或文本分",,48866,76518,56.4,0.938,,0.39,0.13,0.7,B,
92,firebase-hosting-basics,skills.sh,firebase,firebase/agent-skills,,https://www.skills.sh/firebase/agent-skills/firebase-hosting-basics,single,,,146515,,,56.3,0.799,0.525,,,0.7,C,
93,firebase-app-hosting-basics,skills.sh,firebase,firebase/agent-skills,,https://www.skills.sh/firebase/agent-skills/firebase-app-hosting-basics,single,,,145998,,,56.3,0.798,0.523,,,0.7,C,
94,firebase-data-connect,skills.sh,firebase,firebase/agent-skills,,https://www.skills.sh/firebase/agent-skills/firebase-data-connect,single,,,145171,,,56.3,0.798,0.522,,,0.7,C,
95,wrangler,skills.sh,cloudflare,cloudflare/skills,,https://www.skills.sh/cloudflare/skills/wrangler,single,,,84697,,,56.3,0.75,0.622,,,0.7,C,
96,webapp-testing,skills.sh,anthropics,anthropics/skills,,https://www.skills.sh/anthropics/skills/webapp-testing,single,,,155487,,,56.2,0.805,0.502,,,0.7,C,
97,setup-matt-pocock-skills,skills.sh,mattpocock,mattpocock/skills,,https://www.skills.sh/mattpocock/skills/setup-matt-pocock-skills,single,,,823223,,,56.1,0.995,0.92,0.2,,0.2,C,
98,pdf,skills.sh,anthropics,anthropics/skills,,https://www.skills.sh/anthropics/skills/pdf,single,,,194975,,,56.1,0.816,0.272,0.455,,0.7,C,
99,video-frames,clawhub,steipete,,video-frames,https://clawhub.ai/steipete/skills/video-frames,upstream,Extract frames or short clips from videos using ffmpeg.,使用 ffmpeg 从视频中提取帧或短片。,,58145,65396,56.1,0.936,,0.377,0.13,0.7,B,
100,media-use,skills.sh,heygen-com,heygen-com/hyperframes,,https://www.skills.sh/heygen-com/hyperframes/media-use,single,,,412788,,,56,0.913,0.938,,,0.2,C,
