skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
nano-banana-pro,"""nano-banana-pro""",0,0,3,4,0,34,false,2,812,true
lark-shared,"""lark-shared""",0,0,0,0,0,1,false,1,0,false
openclaw-tavily-search,"""openclaw-tavily-search""",0,0,0,0,0,0,false,1,0,false
lark-im,"""lark-im""",0,0,0,0,1,1,false,1,0,false
notion,"""notion"" skill",0,24,0,0,19,99,true,5,817,true
lark-calendar,"""lark-calendar""",0,0,0,0,1,1,false,1,0,false
pollyreach,"""pollyreach"" skill",0,0,0,0,0,0,false,1,0,false
lark-contact,"""lark-contact""",0,0,0,0,0,0,false,1,0,false
skill-creator,"""skill-creator""",0,0,1,3,134,81,false,5,5182,true
lark-sheets,"""lark-sheets""",0,0,0,0,1,0,false,1,0,false
auto-updater,"""auto-updater""",0,0,4,7,1,1,false,1,5,true
lark-minutes,"""lark-minutes""",0,0,0,0,0,0,false,1,0,false
baidu-search,"""baidu-search""",0,0,0,0,0,0,false,1,0,false
lark-wiki,"""lark-wiki""",0,0,0,0,0,1,false,1,15,false
word-docx,"""word-docx""",0,0,1,3,2,4,false,1,4,true
lark-event,"""lark-event""",0,0,0,0,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-attendance,"""lark-attendance""",0,0,0,0,0,0,false,1,0,false
openai-whisper,"""openai-whisper""",0,1,1,2,0,5,false,1,115,true
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
evolver,"""evolver"" skill",0,0,0,0,0,,false,,,false
lark-task,"""lark-task""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",0,4,30,46,1,,false,,,true
lark-slides,"""lark-slides""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,1,7,13,0,,false,,,true
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,0,0,0,,false,,,false
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",1,4,22,29,9,,false,,,true
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,3,0,232,0,,false,,,true
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,1,,false,,,false
lark-markdown,"""lark-markdown""",0,0,0,0,1,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,1,,false,,,false
desktop-control,"""desktop-control""",0,1,0,3,0,,false,,,true
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
brave-search,"""brave-search""",0,1,87,87,0,,false,,,true
grilling,"""grilling"" skill",0,0,1,4,20,,false,,,true
stock-analysis,"""stock-analysis""",0,1,57,356,2,,false,,,true
microsoft-foundry,"""microsoft-foundry""",0,0,56,58,0,,false,,,true
find-skills-skill,"""find-skills-skill""",0,0,0,0,159,,false,,,false
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
video-frames,"""video-frames""",0,2,2,8,2,,false,,,true
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
youtube-watcher,"""youtube-watcher""",0,0,0,2,0,,false,,,true
teach,"""teach"" skill",1,25,2,62,152,,false,,,true
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,0,0,,false,,,false
azure-ai,"""azure-ai""",0,0,41,47,5,,false,,,true
slack,"""slack"" skill",1,16,0,6,17,,false,,,true
azure-deploy,"""azure-deploy""",0,0,0,0,0,,false,,,false
himalaya,"""himalaya"" skill",0,0,0,0,3,,false,,,false
azure-validate,"""azure-validate""",0,0,0,0,0,,false,,,false
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
azure-storage,"""azure-storage""",0,1,2,6,2,,false,,,true
news-summary,"""news-summary""",0,0,128,139,1,,false,,,true
entra-app-registration,"""entra-app-registration""",0,0,0,0,0,,false,,,false
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
appinsights-instrumentation,"""appinsights-instrumentation""",0,0,0,0,1,,false,,,false
atxp,"""atxp"" skill",0,0,0,0,0,,false,,,false
azure-resource-lookup,"""azure-resource-lookup""",0,0,0,0,0,,false,,,false
markdown-converter,"""markdown-converter""",1,1,1,1,0,,false,,,true
