skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
baidu-search,"""baidu-search""",0,0,1,1,0,2,false,1,15,true
lark-minutes,"""lark-minutes""",0,0,0,0,0,0,false,1,0,false
word-docx,"""word-docx""",0,0,1,3,0,2,false,1,1,true
lark-event,"""lark-event""",0,0,0,0,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-attendance,"""lark-attendance""",0,0,0,0,0,0,false,1,0,false
openai-whisper,"""openai-whisper""",0,1,0,0,0,4,false,1,80,true
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
evolver,"""evolver"" skill",0,0,0,0,0,,false,,,false
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",1,6,26,43,1,,false,,,true
lark-task,"""lark-task""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,0,12,17,1,,false,,,true
lark-slides,"""lark-slides""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,2,2,1,,false,,,true
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",4,6,20,26,6,,false,,,true
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,1,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,1,0,180,0,,false,,,true
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,0,,false,,,false
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,3,,false,,,false
desktop-control,"""desktop-control""",0,0,3,6,1,,false,,,true
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
brave-search,"""brave-search""",0,3,49,74,1,,false,,,true
microsoft-foundry,"""microsoft-foundry""",0,0,47,51,0,,false,,,true
stock-analysis,"""stock-analysis""",0,0,291,331,0,,false,,,true
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
find-skills-skill,"""find-skills-skill""",0,0,0,0,135,,false,,,false
azure-ai,"""azure-ai""",0,0,43,43,1,,false,,,true
video-frames,"""video-frames""",0,1,1,2,0,,false,,,true
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
youtube-watcher,"""youtube-watcher""",0,0,0,3,0,,false,,,true
azure-deploy,"""azure-deploy""",0,0,0,0,0,,false,,,false
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,3,0,,false,,,true
azure-validate,"""azure-validate""",0,0,0,0,0,,false,,,false
slack,"""slack"" skill",2,16,2,5,21,,false,,,true
azure-storage,"""azure-storage""",0,0,5,7,1,,false,,,true
himalaya,"""himalaya"" skill",0,0,0,0,3,,false,,,false
entra-app-registration,"""entra-app-registration""",0,0,0,0,0,,false,,,false
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
appinsights-instrumentation,"""appinsights-instrumentation""",0,0,0,0,0,,false,,,false
news-summary,"""news-summary""",0,0,65,77,0,,false,,,true
azure-resource-lookup,"""azure-resource-lookup""",0,0,0,0,0,,false,,,false
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
azure-compliance,"""azure-compliance""",0,0,0,0,0,,false,,,false
atxp,"""atxp"" skill",0,0,0,0,0,,false,,,false
azure-resource-visualizer,"""azure-resource-visualizer""",0,0,0,0,0,,false,,,false
markdown-converter,"""markdown-converter""",1,1,3,4,0,,false,,,true
