skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
lark-wiki,"""lark-wiki""",0,0,0,0,0,0,false,1,0,false
word-docx,"""word-docx""",0,0,1,4,2,4,false,1,4,true
lark-event,"""lark-event""",0,0,0,0,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-attendance,"""lark-attendance""",0,0,0,0,0,0,false,1,0,false
openai-whisper,"""openai-whisper""",0,0,0,0,0,5,false,1,109,false
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
evolver,"""evolver"" skill",0,0,0,0,0,,false,,,false
lark-task,"""lark-task""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",0,2,26,43,1,,false,,,true
lark-slides,"""lark-slides""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,1,6,12,0,,false,,,true
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,0,0,0,,false,,,false
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",1,2,25,31,9,,false,,,true
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,2,0,238,0,,false,,,true
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,1,,false,,,false
lark-markdown,"""lark-markdown""",0,0,0,0,1,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,2,,false,,,false
desktop-control,"""desktop-control""",0,1,1,6,0,,false,,,true
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
brave-search,"""brave-search""",0,3,87,87,0,,false,,,true
grilling,"""grilling"" skill",0,1,1,4,21,,false,,,true
stock-analysis,"""stock-analysis""",0,1,315,328,2,,false,,,true
microsoft-foundry,"""microsoft-foundry""",0,0,45,59,0,,false,,,true
find-skills-skill,"""find-skills-skill""",0,0,0,0,151,,false,,,false
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
video-frames,"""video-frames""",0,2,2,8,0,,false,,,true
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
youtube-watcher,"""youtube-watcher""",0,0,0,3,0,,false,,,true
azure-ai,"""azure-ai""",0,0,40,46,5,,false,,,true
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,0,0,,false,,,false
azure-deploy,"""azure-deploy""",0,0,0,0,0,,false,,,false
slack,"""slack"" skill",1,15,1,6,14,,false,,,true
azure-validate,"""azure-validate""",0,0,0,0,0,,false,,,false
himalaya,"""himalaya"" skill",0,0,0,0,2,,false,,,false
azure-storage,"""azure-storage""",0,0,2,5,2,,false,,,true
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
entra-app-registration,"""entra-app-registration""",0,0,0,0,0,,false,,,false
news-summary,"""news-summary""",0,0,47,53,1,,false,,,true
appinsights-instrumentation,"""appinsights-instrumentation""",0,0,0,0,1,,false,,,false
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
azure-resource-lookup,"""azure-resource-lookup""",0,0,0,0,0,,false,,,false
atxp,"""atxp"" skill",0,0,0,0,0,,false,,,false
azure-resource-visualizer,"""azure-resource-visualizer""",0,0,0,0,0,,false,,,false
markdown-converter,"""markdown-converter""",1,1,1,1,0,,false,,,true
