skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
pollyreach,"""pollyreach"" skill",0,0,0,0,0,0,false,1,0,false
lark-sheets,"""lark-sheets""",0,0,0,0,0,0,false,1,0,false
skill-creator,"""skill-creator""",0,0,1,2,118,87,false,5,12203,true
lark-contact,"""lark-contact""",0,0,0,0,0,0,false,1,0,false
auto-updater,"""auto-updater""",0,0,0,17,0,3,false,1,197,true
lark-wiki,"""lark-wiki""",0,0,0,0,0,0,false,1,0,false
baidu-search,"""baidu-search""",0,0,0,0,0,0,false,1,0,false
lark-minutes,"""lark-minutes""",0,0,0,0,0,1,false,1,0,false
word-docx,"""word-docx""",0,0,0,1,1,2,false,1,1,true
lark-event,"""lark-event""",0,0,0,0,0,1,false,1,3,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-task,"""lark-task""",0,0,0,0,0,0,false,1,0,false
evolver,"""evolver"" skill",0,0,0,0,0,5,false,1,34,false
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
openai-whisper,"""openai-whisper""",0,0,2,2,0,,false,,,true
lark-slides,"""lark-slides""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",0,8,32,42,2,,false,,,true
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-attendance,"""lark-attendance""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,0,2,8,1,,false,,,true
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,1,4,0,,false,,,true
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",1,2,20,26,5,,false,,,true
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,1,,false,,,false
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,6,0,184,0,,false,,,true
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,0,,false,,,false
grilling,"""grilling"" skill",0,0,1,2,24,,false,,,true
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
desktop-control,"""desktop-control""",0,0,2,7,0,,false,,,true
web-design-guidelines,"""web-design-guidelines""",0,0,0,1,13,,false,,,true
brave-search,"""brave-search""",0,3,24,44,1,,false,,,true
teach,"""teach"" skill",1,35,6,76,159,,false,,,true
find-skills-skill,"""find-skills-skill""",0,0,0,0,133,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
stock-analysis,"""stock-analysis""",0,0,238,298,0,,false,,,true
domain-modeling,"""domain-modeling""",0,1,5,5,7,,false,,,true
video-frames,"""video-frames""",0,0,9,21,1,,false,,,true
microsoft-foundry,"""microsoft-foundry""",1,1,66,83,0,,false,,,true
powerpoint-pptx,"""powerpoint-pptx""",0,0,1,1,0,,false,,,true
lark-apps,"""lark-apps""",0,0,0,0,0,,false,,,false
youtube-watcher,"""youtube-watcher""",0,0,0,2,0,,false,,,true
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
slack,"""slack"" skill",0,11,0,1,31,,false,,,true
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
himalaya,"""himalaya"" skill",0,0,0,0,0,,false,,,false
azure-ai,"""azure-ai""",0,3,43,51,5,,false,,,true
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
azure-deploy,"""azure-deploy""",0,0,0,1,0,,false,,,true
news-summary,"""news-summary""",0,0,41,61,0,,false,,,true
azure-validate,"""azure-validate""",0,0,0,0,0,,false,,,false
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
azure-storage,"""azure-storage""",0,0,15,18,0,,false,,,true
markdown-converter,"""markdown-converter""",0,0,2,3,0,,false,,,true
entra-app-registration,"""entra-app-registration""",0,0,0,0,0,,false,,,false
pdf,"""pdf"" skill",2,29,1,28,62,,false,,,true
