skill_key,tweet_url,created_at,lang,favorites,retweets,relevance
self-improving-agent,https://x.com/i/status/2103007148959805785,2026-09-24T06:22:30.000Z,zxx,101,0,0.17
self-improving-agent,https://x.com/i/status/2102947311617708375,2026-09-24T02:24:44.000Z,en,0,0,0.93
self-improving-agent,https://x.com/i/status/2102853768266256738,2026-09-23T20:13:02.000Z,en,399,62,0.9
self-improving-agent,https://x.com/i/status/2102833858622173387,2026-09-23T18:53:55.000Z,en,5,2,0.72
self-improving-agent,https://x.com/i/status/2102826324742070753,2026-09-23T18:23:59.000Z,en,0,0,0.89
self-improving-agent,https://x.com/i/status/2102803446915117531,2026-09-23T16:53:04.000Z,en,203,21,0.86
self-improving-agent,https://x.com/i/status/2102802621664985241,2026-09-23T16:49:47.000Z,en,865,94,0.4
self-improving-agent,https://x.com/i/status/2102761600524730570,2026-09-23T14:06:47.000Z,en,1,0,0.88
self-improving-agent,https://x.com/i/status/2102706766370730454,2026-09-23T10:28:54.000Z,en,0,0,0.85
self-improving-agent,https://x.com/i/status/2102698998515761629,2026-09-23T09:58:02.000Z,en,737,104,0.91
self-improving-agent,https://x.com/i/status/2102580647843987925,2026-09-23T02:07:45.000Z,en,0,0,0.79
self-improving-agent,https://x.com/i/status/2102580039305089529,2026-09-23T02:05:20.000Z,en,3,1,0.89
self-improving-agent,https://x.com/i/status/2102479343733588083,2026-09-22T19:25:12.000Z,en,1,1,0.85
self-improving-agent,https://x.com/i/status/2102476391501713902,2026-09-22T19:13:28.000Z,en,0,0,0.85
self-improving-agent,https://x.com/i/status/2102462320761069687,2026-09-22T18:17:33.000Z,en,180,18,0.92
self-improving-agent,https://x.com/i/status/2102443375601541145,2026-09-22T17:02:16.000Z,en,0,0,0.91
self-improving-agent,https://x.com/i/status/2102433399034257726,2026-09-22T16:22:38.000Z,en,0,0,0.86
self-improving-agent,https://x.com/i/status/2102418994510639280,2026-09-22T15:25:24.000Z,en,97,8,0.89
self-improving-agent,https://x.com/i/status/2102405656783491170,2026-09-22T14:32:24.000Z,en,62,22,0.74
self-improving-agent,https://x.com/i/status/2102356550639653135,2026-09-22T11:17:16.000Z,en,3,6,0.17
self-improving-agent,https://x.com/i/status/2102248829592703229,2026-09-22T04:09:13.000Z,en,4,0,0.89
self-improving-agent,https://x.com/i/status/2102131271568703643,2026-09-21T20:22:05.000Z,en,11,0,0.77
self-improving-agent,https://x.com/i/status/2102056108248711525,2026-09-21T15:23:25.000Z,en,0,0,0.2
self-improving-agent,https://x.com/i/status/2102037817182609568,2026-09-21T14:10:44.000Z,en,5,0,0.02
self-improving-agent,https://x.com/i/status/2102021511666180208,2026-09-21T13:05:56.000Z,en,1,0,0.06
self-improving-agent,https://x.com/i/status/2102019641136566772,2026-09-21T12:58:30.000Z,en,4,0,0.46
self-improving-agent,https://x.com/i/status/2101975158227620240,2026-09-21T10:01:45.000Z,en,1,0,0.85
self-improving-agent,https://x.com/i/status/2101954679513198677,2026-09-21T08:40:22.000Z,en,0,0,0.8
self-improving-agent,https://x.com/i/status/2101868240775544983,2026-09-21T02:56:54.000Z,en,0,0,0.79
self-improving-agent,https://x.com/i/status/2101848859496624609,2026-09-21T01:39:53.000Z,zh,3,0,0.9
self-improving-agent,https://x.com/i/status/2101835306953736396,2026-09-21T00:46:02.000Z,en,226,28,0.88
self-improving-agent,https://x.com/i/status/2101748234397917259,2026-09-20T19:00:02.000Z,en,18,0,0.84
self-improving-agent,https://x.com/i/status/2101692877118083279,2026-09-20T15:20:04.000Z,en,25,3,0.84
self-improving-agent,https://x.com/i/status/2101580183857959037,2026-09-20T07:52:15.000Z,en,83,34,0.73
self-improving-agent,https://x.com/i/status/2101577350089744882,2026-09-20T07:41:00.000Z,en,0,0,0.85
self-improving-agent,https://x.com/i/status/2101430325566222829,2026-09-19T21:56:46.000Z,en,0,0,0.07
self-improving-agent,https://x.com/i/status/2101378455028027719,2026-09-19T18:30:40.000Z,en,0,0,0.4
self-improving-agent,https://x.com/i/status/2101361395295997965,2026-09-19T17:22:52.000Z,en,13,1,0.79
self-improving-agent,https://x.com/i/status/2101316151426863260,2026-09-19T14:23:05.000Z,en,9,1,0.84
self-improving-agent,https://x.com/i/status/2101314762600505452,2026-09-19T14:17:34.000Z,en,11,0,0.82
self-improving-agent,https://x.com/i/status/2101306552586265020,2026-09-19T13:44:57.000Z,en,13,1,0.04
self-improving-agent,https://x.com/i/status/2101286975516954949,2026-09-19T12:27:09.000Z,en,16,1,0.73
self-improving-agent,https://x.com/i/status/2101284611850690749,2026-09-19T12:17:46.000Z,en,0,0,0.54
self-improving-agent,https://x.com/i/status/2101237949082009824,2026-09-19T09:12:20.000Z,zh,0,0,0.9
self-improving-agent,https://x.com/i/status/2101237623566258223,2026-09-19T09:11:03.000Z,zh,0,0,0.84
grill-me,https://x.com/i/status/2103530565735424441,2026-09-25T17:02:23.000Z,en,4,0,0.53
grill-me,https://x.com/i/status/2103515659309093303,2026-09-25T16:03:09.000Z,en,0,0,0.94
grill-me,https://x.com/i/status/2103512023346864227,2026-09-25T15:48:42.000Z,en,0,0,0.93
grill-me,https://x.com/i/status/2103502494592578034,2026-09-25T15:10:50.000Z,pt,0,0,0.82
grill-me,https://x.com/i/status/2103495223233982928,2026-09-25T14:41:56.000Z,zh,2,0,0.94
grill-me,https://x.com/i/status/2103484677864730691,2026-09-25T14:00:02.000Z,en,26,3,0.06
grill-me,https://x.com/i/status/2103463363535679646,2026-09-25T12:35:20.000Z,en,1,0,0.94
grill-me,https://x.com/i/status/2103455766115996010,2026-09-25T12:05:09.000Z,en,0,0,0.74
grill-me,https://x.com/i/status/2103418702276313438,2026-09-25T09:37:52.000Z,ja,15,0,0.8
grill-me,https://x.com/i/status/2103389305473257742,2026-09-25T07:41:04.000Z,en,3,0,0.84
grill-me,https://x.com/i/status/2103369382499856874,2026-09-25T06:21:54.000Z,fa,0,0,0.8
grill-me,https://x.com/i/status/2103353556262961308,2026-09-25T05:19:00.000Z,en,2,0,0.87
grill-me,https://x.com/i/status/2103230290411786558,2026-09-24T21:09:12.000Z,en,0,0,0.73
grill-me,https://x.com/i/status/2103185038271484355,2026-09-24T18:09:23.000Z,en,5,0,0.04
grill-me,https://x.com/i/status/2103174794984526094,2026-09-24T17:28:40.000Z,en,0,0,0.92
grill-me,https://x.com/i/status/2103159304844923125,2026-09-24T16:27:07.000Z,en,45,1,0.05
grill-me,https://x.com/i/status/2103153718611034317,2026-09-24T16:04:55.000Z,en,0,0,0.94
grill-me,https://x.com/i/status/2103144820588032389,2026-09-24T15:29:34.000Z,en,0,0,0.85
grill-me,https://x.com/i/status/2103128445664342282,2026-09-24T14:24:30.000Z,en,0,0,0.84
grill-me,https://x.com/i/status/2103107681141788836,2026-09-24T13:01:59.000Z,en,1,0,0.87
grill-me,https://x.com/i/status/2103103787326185766,2026-09-24T12:46:31.000Z,zh,1,0,0.82
grill-me,https://x.com/i/status/2103097499942605194,2026-09-24T12:21:32.000Z,zxx,1,1,0.11
grill-me,https://x.com/i/status/2103090153162166756,2026-09-24T11:52:20.000Z,en,0,0,0.93
grill-me,https://x.com/i/status/2103081165515022468,2026-09-24T11:16:37.000Z,en,2,0,0.8
grill-me,https://x.com/i/status/2103065007856697782,2026-09-24T10:12:25.000Z,en,0,0,0.84
grill-me,https://x.com/i/status/2103029415659581906,2026-09-24T07:50:59.000Z,en,1,0,0.88
grill-me,https://x.com/i/status/2102981013098090687,2026-09-24T04:38:39.000Z,en,0,0,0.91
grill-me,https://x.com/i/status/2102963013120889289,2026-09-24T03:27:08.000Z,zxx,15,3,0.15
grill-me,https://x.com/i/status/2102950621116862939,2026-09-24T02:37:53.000Z,en,0,0,0.93
grill-me,https://x.com/i/status/2102949625196171611,2026-09-24T02:33:56.000Z,en,0,0,0.86
grill-me,https://x.com/i/status/2102931089732051333,2026-09-24T01:20:17.000Z,en,2,0,0.93
grill-me,https://x.com/i/status/2102929525634158864,2026-09-24T01:14:04.000Z,en,0,0,0.87
grill-me,https://x.com/i/status/2102926470339293578,2026-09-24T01:01:55.000Z,en,3,0,0.92
grill-me,https://x.com/i/status/2102887457054441726,2026-09-23T22:26:54.000Z,en,0,0,0.83
grill-me,https://x.com/i/status/2102887447948575030,2026-09-23T22:26:52.000Z,en,0,0,0.91
grill-me,https://x.com/i/status/2102861127051051015,2026-09-23T20:42:16.000Z,en,0,0,0.87
grill-me,https://x.com/i/status/2102859335172809024,2026-09-23T20:35:09.000Z,en,0,0,0.89
grill-me,https://x.com/i/status/2102856466113974531,2026-09-23T20:23:45.000Z,en,1,0,0.92
grill-me,https://x.com/i/status/2102855792575582418,2026-09-23T20:21:04.000Z,en,4,0,0.95
grill-me,https://x.com/i/status/2102853334957011117,2026-09-23T20:11:18.000Z,en,6,0,0.86
grill-me,https://x.com/i/status/2102852412453126248,2026-09-23T20:07:38.000Z,de,0,0,0.9
grill-me,https://x.com/i/status/2102841652121641080,2026-09-23T19:24:53.000Z,en,1,0,0.85
grill-me,https://x.com/i/status/2102838966332330402,2026-09-23T19:14:13.000Z,en,1,0,0.84
grill-me,https://x.com/i/status/2102833737591656657,2026-09-23T18:53:26.000Z,en,0,0,0.86
grill-me,https://x.com/i/status/2102820091297509800,2026-09-23T17:59:12.000Z,en,7,0,0.9
grill-me,https://x.com/i/status/2102818378448523689,2026-09-23T17:52:24.000Z,en,1,0,0.92
grill-me,https://x.com/i/status/2102816559186022807,2026-09-23T17:45:10.000Z,en,0,0,0.92
grill-me,https://x.com/i/status/2102692081672282278,2026-09-23T09:30:33.000Z,zh,0,0,0.87
grill-me,https://x.com/i/status/2102661511571513418,2026-09-23T07:29:04.000Z,en,0,0,0.8
grill-me,https://x.com/i/status/2102525034728186129,2026-09-22T22:26:45.000Z,en,1,0,0.92
grill-me,https://x.com/i/status/2102514539325722715,2026-09-22T21:45:03.000Z,zxx,2,1,0.09
grill-me,https://x.com/i/status/2102441132454277607,2026-09-22T16:53:22.000Z,en,2,0,0.04
grill-me,https://x.com/i/status/2102370073466065018,2026-09-22T12:11:00.000Z,ja,414,31,0.88
grill-me,https://x.com/i/status/2102218751072678104,2026-09-22T02:09:42.000Z,zh,6,0,0.35
grill-me,https://x.com/i/status/2102155641485983842,2026-09-21T21:58:55.000Z,en,0,0,0.95
grill-me,https://x.com/i/status/2102141368776687778,2026-09-21T21:02:12.000Z,en,5,0,0.09
grill-me,https://x.com/i/status/2102089816217096516,2026-09-21T17:37:21.000Z,en,1,0,0.95
grill-me,https://x.com/i/status/2102073729987547253,2026-09-21T16:33:26.000Z,en,1,0,0.91
grill-me,https://x.com/i/status/2102058362959774191,2026-09-21T15:32:22.000Z,zh,0,0,0.95
grill-me,https://x.com/i/status/2102057282619965829,2026-09-21T15:28:05.000Z,en,2,0,0.9
grill-me,https://x.com/i/status/2102027705562579064,2026-09-21T13:30:33.000Z,en,4,0,0.93
grill-me,https://x.com/i/status/2102012419212259775,2026-09-21T12:29:48.000Z,zh,0,0,0.79
grill-me,https://x.com/i/status/2101902851513413992,2026-09-21T05:14:25.000Z,en,1,0,0.82
grill-me,https://x.com/i/status/2101880274892058738,2026-09-21T03:44:43.000Z,en,0,0,0.88
grill-me,https://x.com/i/status/2101875291216031951,2026-09-21T03:24:55.000Z,zh,256,26,0.92
grill-me,https://x.com/i/status/2101834154367504582,2026-09-21T00:41:27.000Z,zh,3,0,0.03
grill-me,https://x.com/i/status/2101832027955941436,2026-09-21T00:33:00.000Z,zh,5,1,0.91
grill-me,https://x.com/i/status/2101826777706278956,2026-09-21T00:12:08.000Z,en,1,0,0.88
grill-me,https://x.com/i/status/2101771934086414664,2026-09-20T20:34:12.000Z,en,1,0,0.84
grill-me,https://x.com/i/status/2101749830770917842,2026-09-20T19:06:22.000Z,en,2,0,0.95
grill-me,https://x.com/i/status/2101681512215445718,2026-09-20T14:34:54.000Z,zh,1,0,0.77
grill-me,https://x.com/i/status/2101681452119461995,2026-09-20T14:34:40.000Z,zh,0,0,0.66
grill-me,https://x.com/i/status/2101676066968588401,2026-09-20T14:13:16.000Z,en,0,0,0.85
grill-me,https://x.com/i/status/2101634437423202444,2026-09-20T11:27:51.000Z,en,4,0,0.34
grill-me,https://x.com/i/status/2101603122502140289,2026-09-20T09:23:24.000Z,zxx,0,0,0.14
grill-me,https://x.com/i/status/2101571237105504458,2026-09-20T07:16:42.000Z,en,0,0,0.94
grill-me,https://x.com/i/status/2101512117262139703,2026-09-20T03:21:47.000Z,en,2,0,0.77
grill-me,https://x.com/i/status/2101507025649946635,2026-09-20T03:01:33.000Z,zh,0,0,0.89
grill-me,https://x.com/i/status/2101442639094567314,2026-09-19T22:45:42.000Z,en,3,0,0.9
grill-me,https://x.com/i/status/2101331760688890081,2026-09-19T15:25:07.000Z,zh,0,0,0.77
grill-me,https://x.com/i/status/2101300715700568561,2026-09-19T13:21:45.000Z,en,0,0,0.95
grill-me,https://x.com/i/status/2101298139034792256,2026-09-19T13:11:31.000Z,zxx,446,84,0.14
grill-me,https://x.com/i/status/2101292358440792186,2026-09-19T12:48:33.000Z,en,3,0,0.89
grill-me,https://x.com/i/status/2101289732705542542,2026-09-19T12:38:07.000Z,fa,157,9,0.94
grill-me,https://x.com/i/status/2101284481302757745,2026-09-19T12:17:14.000Z,ja,33,1,0.89
grill-me,https://x.com/i/status/2101191216285245952,2026-09-19T06:06:38.000Z,en,8,0,0.04
grill-me,https://x.com/i/status/2101163533182615971,2026-09-19T04:16:38.000Z,en,3,0,0.74
grill-with-docs,https://x.com/i/status/2103472142570721756,2026-09-25T13:10:14.000Z,en,0,0,0.84
grill-with-docs,https://x.com/i/status/2103230049872642553,2026-09-24T21:08:14.000Z,en,1,0,0.95
grill-with-docs,https://x.com/i/status/2103219355756396589,2026-09-24T20:25:44.000Z,en,0,0,0.97
grill-with-docs,https://x.com/i/status/2102961685111668927,2026-09-24T03:21:51.000Z,pt,0,0,0.94
grill-with-docs,https://x.com/i/status/2102853821244596434,2026-09-23T20:13:14.000Z,zh,7,0,0.28
grill-with-docs,https://x.com/i/status/2102701255885758717,2026-09-23T10:07:00.000Z,ja,125,6,0.93
grill-with-docs,https://x.com/i/status/2102445429921329564,2026-09-22T17:10:26.000Z,en,3,0,0.11
grill-with-docs,https://x.com/i/status/2102445313185448005,2026-09-22T17:09:58.000Z,zxx,3,0,0.28
grill-with-docs,https://x.com/i/status/2102201335437562012,2026-09-22T01:00:30.000Z,zxx,0,0,0.34
grill-with-docs,https://x.com/i/status/2102088767733739931,2026-09-21T17:33:11.000Z,zh,3,0,0.93
grill-with-docs,https://x.com/i/status/2101966598168883539,2026-09-21T09:27:44.000Z,en,0,0,0.23
grill-with-docs,https://x.com/i/status/2101875291216031951,2026-09-21T03:24:55.000Z,zh,256,26,0.97
grill-with-docs,https://x.com/i/status/2101832027955941436,2026-09-21T00:33:00.000Z,zh,5,1,0.97
grill-with-docs,https://x.com/i/status/2101644039455920621,2026-09-20T12:06:00.000Z,ja,16,0,0.04
grill-with-docs,https://x.com/i/status/2101622994824986722,2026-09-20T10:42:22.000Z,zxx,11,3,0.26
grill-with-docs,https://x.com/i/status/2101336828905132188,2026-09-19T15:45:15.000Z,en,1,0,0.98
grill-with-docs,https://x.com/i/status/2101284481302757745,2026-09-19T12:17:14.000Z,ja,33,1,0.93
grill-with-docs,https://x.com/i/status/2101255227232104877,2026-09-19T10:21:00.000Z,ja,41,1,0.96
grill-with-docs,https://x.com/i/status/2101249661516349624,2026-09-19T09:58:53.000Z,en,19,3,0.05
grill-with-docs,https://x.com/i/status/2101162780812603761,2026-09-19T04:13:39.000Z,zh,0,0,0.91
self-improving,https://x.com/i/status/2103635921098649672,2026-09-26T00:01:01.000Z,zh,1,0,0.61
self-improving,https://x.com/i/status/2103629288851517763,2026-09-25T23:34:40.000Z,en,0,0,0.78
self-improving,https://x.com/i/status/2103590883819958779,2026-09-25T21:02:04.000Z,en,6,0,0.85
self-improving,https://x.com/i/status/2103549850750963876,2026-09-25T18:19:01.000Z,en,0,0,0.77
self-improving,https://x.com/i/status/2103526642479968649,2026-09-25T16:46:47.000Z,en,9,1,0.87
self-improving,https://x.com/i/status/2103521661525860669,2026-09-25T16:27:00.000Z,en,0,0,0.79
self-improving,https://x.com/i/status/2103499096019628218,2026-09-25T14:57:20.000Z,zxx,7,1,0.18
self-improving,https://x.com/i/status/2103497469493715178,2026-09-25T14:50:52.000Z,en,10,3,0.87
self-improving,https://x.com/i/status/2103491698802180561,2026-09-25T14:27:56.000Z,en,21,0,0.61
self-improving,https://x.com/i/status/2103489694545699033,2026-09-25T14:19:58.000Z,en,16,0,0.2
self-improving,https://x.com/i/status/2103489505114148977,2026-09-25T14:19:13.000Z,en,2,0,0.86
self-improving,https://x.com/i/status/2103486598960840957,2026-09-25T14:07:40.000Z,en,1,0,0.78
self-improving,https://x.com/i/status/2103484677864730691,2026-09-25T14:00:02.000Z,en,26,3,0.19
self-improving,https://x.com/i/status/2103482440081691037,2026-09-25T13:51:09.000Z,en,0,0,0.71
self-improving,https://x.com/i/status/2103478376983871562,2026-09-25T13:35:00.000Z,en,1,3,0.28
self-improving,https://x.com/i/status/2103477899814924357,2026-09-25T13:33:06.000Z,en,0,0,0.89
self-improving,https://x.com/i/status/2103473435569537131,2026-09-25T13:15:22.000Z,en,0,0,0.84
self-improving,https://x.com/i/status/2103469856016539774,2026-09-25T13:01:08.000Z,zxx,3,0,0.2
self-improving,https://x.com/i/status/2103465675813445978,2026-09-25T12:44:32.000Z,en,0,0,0.91
self-improving,https://x.com/i/status/2103459206112411929,2026-09-25T12:18:49.000Z,en,1,0,0.78
self-improving,https://x.com/i/status/2103454578578800925,2026-09-25T12:00:26.000Z,en,1,0,0.74
self-improving,https://x.com/i/status/2103453148648243369,2026-09-25T11:54:45.000Z,en,7,0,0.67
self-improving,https://x.com/i/status/2103449688925995386,2026-09-25T11:41:00.000Z,en,1,0,0.18
self-improving,https://x.com/i/status/2103444406887997532,2026-09-25T11:20:01.000Z,en,1,0,0.9
self-improving,https://x.com/i/status/2103439402122784900,2026-09-25T11:00:08.000Z,en,0,0,0.92
self-improving,https://x.com/i/status/2103434744063197668,2026-09-25T10:41:37.000Z,en,168,30,0.81
self-improving,https://x.com/i/status/2103432317276655885,2026-09-25T10:31:58.000Z,en,5,0,0.88
self-improving,https://x.com/i/status/2103429303056670910,2026-09-25T10:20:00.000Z,en,7,2,0.88
self-improving,https://x.com/i/status/2103363817371808253,2026-09-25T05:59:47.000Z,en,0,0,0.82
self-improving,https://x.com/i/status/2103363719417774148,2026-09-25T05:59:23.000Z,en,41,5,0.15
self-improving,https://x.com/i/status/2103336158801379484,2026-09-25T04:09:53.000Z,en,36,20,0.85
self-improving,https://x.com/i/status/2103327023984951483,2026-09-25T03:33:35.000Z,en,81,13,0.15
self-improving,https://x.com/i/status/2103303827113771362,2026-09-25T02:01:24.000Z,en,1,0,0.04
self-improving,https://x.com/i/status/2103287796400046469,2026-09-25T00:57:42.000Z,en,3,1,0.04
self-improving,https://x.com/i/status/2103250404784107752,2026-09-24T22:29:07.000Z,en,0,0,0.77
self-improving,https://x.com/i/status/2103250017473491250,2026-09-24T22:27:35.000Z,zxx,3,0,0.15
self-improving,https://x.com/i/status/2103222236790587902,2026-09-24T20:37:11.000Z,en,1,0,0.88
self-improving,https://x.com/i/status/2103216400311390674,2026-09-24T20:14:00.000Z,en,0,0,0.1
self-improving,https://x.com/i/status/2103207113636093992,2026-09-24T19:37:06.000Z,en,2,0,0.82
self-improving,https://x.com/i/status/2103191196268945598,2026-09-24T18:33:51.000Z,zxx,1,0,0.15
self-improving,https://x.com/i/status/2103191012617126084,2026-09-24T18:33:07.000Z,en,26,1,0.02
self-improving,https://x.com/i/status/2103187109079302546,2026-09-24T18:17:36.000Z,en,35,3,0.48
self-improving,https://x.com/i/status/2103182347768054146,2026-09-24T17:58:41.000Z,en,0,0,0.85
self-improving,https://x.com/i/status/2103181618303348744,2026-09-24T17:55:47.000Z,en,12,2,0.9
self-improving,https://x.com/i/status/2103154792210026721,2026-09-24T16:09:11.000Z,en,1,0,0.23
self-improving,https://x.com/i/status/2103147213773771223,2026-09-24T15:39:05.000Z,zxx,6,3,0.15
self-improving,https://x.com/i/status/2103132010348794184,2026-09-24T14:38:40.000Z,en,13,1,0.84
self-improving,https://x.com/i/status/2103105710552691000,2026-09-24T12:54:09.000Z,zxx,2,1,0.16
self-improving,https://x.com/i/status/2103103566290497722,2026-09-24T12:45:38.000Z,en,2,0,0.73
self-improving,https://x.com/i/status/2103089023288009017,2026-09-24T11:47:51.000Z,zxx,83,14,0.15
self-improving,https://x.com/i/status/2103086812642300188,2026-09-24T11:39:04.000Z,en,0,0,0.86
self-improving,https://x.com/i/status/2103077017570693364,2026-09-24T11:00:08.000Z,en,23,0,0.16
self-improving,https://x.com/i/status/2103069432268698015,2026-09-24T10:30:00.000Z,en,60,30,0.86
self-improving,https://x.com/i/status/2103056466123063532,2026-09-24T09:38:29.000Z,en,1,0,0.89
self-improving,https://x.com/i/status/2103044728770167267,2026-09-24T08:51:50.000Z,en,0,0,0.07
self-improving,https://x.com/i/status/2103027740622602419,2026-09-24T07:44:20.000Z,en,0,0,0.79
self-improving,https://x.com/i/status/2103018740527104227,2026-09-24T07:08:34.000Z,en,6,0,0.87
self-improving,https://x.com/i/status/2103007148959805785,2026-09-24T06:22:30.000Z,zxx,101,0,0.18
self-improving,https://x.com/i/status/2102970009555472670,2026-09-24T03:54:56.000Z,en,21,6,0.9
self-improving,https://x.com/i/status/2102957890827121000,2026-09-24T03:06:46.000Z,en,1,1,0.78
self-improving,https://x.com/i/status/2102956944080392400,2026-09-24T03:03:01.000Z,en,0,0,0.85
self-improving,https://x.com/i/status/2102956834588172680,2026-09-24T03:02:35.000Z,en,18,3,0.2
self-improving,https://x.com/i/status/2102947311617708375,2026-09-24T02:24:44.000Z,en,0,0,0.91
self-improving,https://x.com/i/status/2102946842191257972,2026-09-24T02:22:52.000Z,en,1,0,0.49
self-improving,https://x.com/i/status/2102929073345642517,2026-09-24T01:12:16.000Z,en,0,0,0.65
self-improving,https://x.com/i/status/2102914929129132294,2026-09-24T00:16:04.000Z,en,291,12,0.65
self-improving,https://x.com/i/status/2102891474618819038,2026-09-23T22:42:52.000Z,zxx,1,0,0.11
self-improving,https://x.com/i/status/2102877570618347884,2026-09-23T21:47:37.000Z,en,29,13,0.03
self-improving,https://x.com/i/status/2102853768266256738,2026-09-23T20:13:02.000Z,en,399,62,0.88
self-improving,https://x.com/i/status/2102849628786000043,2026-09-23T19:56:35.000Z,zxx,34,19,0.17
self-improving,https://x.com/i/status/2102838001692815457,2026-09-23T19:10:23.000Z,en,4,0,0.05
self-improving,https://x.com/i/status/2102833858622173387,2026-09-23T18:53:55.000Z,en,5,2,0.69
self-improving,https://x.com/i/status/2102826324742070753,2026-09-23T18:23:59.000Z,en,0,0,0.85
self-improving,https://x.com/i/status/2102824057079283998,2026-09-23T18:14:58.000Z,en,0,0,0.05
self-improving,https://x.com/i/status/2102821402516816041,2026-09-23T18:04:25.000Z,en,512,65,0.77
self-improving,https://x.com/i/status/2102816552961888426,2026-09-23T17:45:09.000Z,en,0,0,0.03
self-improving,https://x.com/i/status/2102814299840475400,2026-09-23T17:36:12.000Z,en,231,71,0.28
self-improving,https://x.com/i/status/2102812675990503887,2026-09-23T17:29:44.000Z,en,0,0,0.41
self-improving,https://x.com/i/status/2102803446915117531,2026-09-23T16:53:04.000Z,en,203,21,0.88
self-improving,https://x.com/i/status/2102802621664985241,2026-09-23T16:49:47.000Z,en,865,94,0.18
self-improving,https://x.com/i/status/2102795260296593567,2026-09-23T16:20:32.000Z,en,902,115,0.8
self-improving,https://x.com/i/status/2102791099500945473,2026-09-23T16:04:00.000Z,en,0,0,0.84
self-improving,https://x.com/i/status/2102781660186214520,2026-09-23T15:26:30.000Z,zxx,6,2,0.15
self-improving,https://x.com/i/status/2102776137956880784,2026-09-23T15:04:33.000Z,en,1,0,0.78
self-improving,https://x.com/i/status/2102773433096392833,2026-09-23T14:53:48.000Z,en,24,4,0.88
self-improving,https://x.com/i/status/2102772827162362211,2026-09-23T14:51:24.000Z,en,8,1,0.83
self-improving,https://x.com/i/status/2102766939680502105,2026-09-23T14:28:00.000Z,en,8,4,0.09
self-improving,https://x.com/i/status/2102761600524730570,2026-09-23T14:06:47.000Z,en,1,0,0.8
self-improving,https://x.com/i/status/2102752238443610204,2026-09-23T13:29:35.000Z,en,54,8,0.73
self-improving,https://x.com/i/status/2102748781674639866,2026-09-23T13:15:51.000Z,zxx,4,0,0.1
self-improving,https://x.com/i/status/2102741092433281529,2026-09-23T12:45:18.000Z,en,111,16,0.06
self-improving,https://x.com/i/status/2102740085506462145,2026-09-23T12:41:18.000Z,en,0,0,0.03
self-improving,https://x.com/i/status/2102733655378423898,2026-09-23T12:15:45.000Z,tr,80,18,0.89
self-improving,https://x.com/i/status/2102733580170383555,2026-09-23T12:15:27.000Z,en,2,1,0.85
self-improving,https://x.com/i/status/2102725215054626890,2026-09-23T11:42:12.000Z,en,63,6,0.03
