skill_key,tweet_url,created_at,lang,favorites,retweets,relevance
grill-me,https://x.com/i/status/2102073729987547253,2026-09-21T16:33:26.000Z,en,1,0,0.94
grill-me,https://x.com/i/status/2102058362959774191,2026-09-21T15:32:22.000Z,zh,0,0,0.95
grill-me,https://x.com/i/status/2102057282619965829,2026-09-21T15:28:05.000Z,en,2,0,0.94
grill-me,https://x.com/i/status/2102027705562579064,2026-09-21T13:30:33.000Z,en,4,0,0.95
grill-me,https://x.com/i/status/2102012419212259775,2026-09-21T12:29:48.000Z,zh,0,0,0.91
grill-me,https://x.com/i/status/2101902851513413992,2026-09-21T05:14:25.000Z,en,1,0,0.87
grill-me,https://x.com/i/status/2101880274892058738,2026-09-21T03:44:43.000Z,en,0,0,0.89
grill-me,https://x.com/i/status/2101875291216031951,2026-09-21T03:24:55.000Z,zh,257,26,0.92
grill-me,https://x.com/i/status/2101834154367504582,2026-09-21T00:41:27.000Z,zh,3,0,0.33
grill-me,https://x.com/i/status/2101832027955941436,2026-09-21T00:33:00.000Z,zh,5,1,0.93
grill-me,https://x.com/i/status/2101826777706278956,2026-09-21T00:12:08.000Z,en,1,0,0.89
grill-me,https://x.com/i/status/2101771934086414664,2026-09-20T20:34:12.000Z,en,1,0,0.87
grill-me,https://x.com/i/status/2101749830770917842,2026-09-20T19:06:22.000Z,en,2,0,0.95
grill-me,https://x.com/i/status/2101681512215445718,2026-09-20T14:34:54.000Z,zh,1,0,0.8
grill-me,https://x.com/i/status/2101681452119461995,2026-09-20T14:34:40.000Z,zh,0,0,0.72
grill-me,https://x.com/i/status/2101676066968588401,2026-09-20T14:13:16.000Z,en,0,0,0.84
grill-me,https://x.com/i/status/2101634437423202444,2026-09-20T11:27:51.000Z,en,4,0,0.19
grill-me,https://x.com/i/status/2101603122502140289,2026-09-20T09:23:24.000Z,zxx,0,0,0.13
grill-me,https://x.com/i/status/2101571237105504458,2026-09-20T07:16:42.000Z,en,0,0,0.89
grill-me,https://x.com/i/status/2101512117262139703,2026-09-20T03:21:47.000Z,en,2,0,0.83
grill-me,https://x.com/i/status/2101507025649946635,2026-09-20T03:01:33.000Z,zh,0,0,0.91
grill-me,https://x.com/i/status/2101442639094567314,2026-09-19T22:45:42.000Z,en,3,0,0.85
grill-me,https://x.com/i/status/2101331760688890081,2026-09-19T15:25:07.000Z,zh,0,0,0.86
grill-me,https://x.com/i/status/2101300715700568561,2026-09-19T13:21:45.000Z,en,0,0,0.91
grill-me,https://x.com/i/status/2101298139034792256,2026-09-19T13:11:31.000Z,zxx,443,84,0.17
grill-me,https://x.com/i/status/2101292358440792186,2026-09-19T12:48:33.000Z,en,3,0,0.89
grill-me,https://x.com/i/status/2101289732705542542,2026-09-19T12:38:07.000Z,fa,157,9,0.95
grill-me,https://x.com/i/status/2101284481302757745,2026-09-19T12:17:14.000Z,ja,30,1,0.89
grill-me,https://x.com/i/status/2101191216285245952,2026-09-19T06:06:38.000Z,en,8,0,0.04
grill-me,https://x.com/i/status/2101163533182615971,2026-09-19T04:16:38.000Z,en,3,0,0.69
grill-me,https://x.com/i/status/2101092381366026265,2026-09-18T23:33:54.000Z,zh,111,15,0.05
grill-me,https://x.com/i/status/2101089989455216978,2026-09-18T23:24:24.000Z,zh,1385,165,0.59
grill-me,https://x.com/i/status/2101068562500878629,2026-09-18T21:59:15.000Z,ja,1,0,0.92
grill-me,https://x.com/i/status/2101033823790104612,2026-09-18T19:41:13.000Z,es,0,0,0.06
grill-me,https://x.com/i/status/2101004165916869050,2026-09-18T17:43:22.000Z,en,0,0,0.91
grill-me,https://x.com/i/status/2100998640697503792,2026-09-18T17:21:25.000Z,zh,1,0,0.06
grill-me,https://x.com/i/status/2100954718809813286,2026-09-18T14:26:53.000Z,en,7,0,0.08
grill-me,https://x.com/i/status/2100952133981921372,2026-09-18T14:16:37.000Z,es,0,0,0.91
grill-me,https://x.com/i/status/2100945716654805168,2026-09-18T13:51:07.000Z,en,20,1,0.53
grill-me,https://x.com/i/status/2100841910747226617,2026-09-18T06:58:37.000Z,en,10,0,0.95
grill-me,https://x.com/i/status/2100826599025496127,2026-09-18T05:57:47.000Z,zh,0,0,0.71
grill-me,https://x.com/i/status/2100825815889887674,2026-09-18T05:54:40.000Z,en,0,0,0.7
grill-me,https://x.com/i/status/2100791959086657600,2026-09-18T03:40:08.000Z,ja,0,0,0.94
grill-me,https://x.com/i/status/2100765551060570352,2026-09-18T01:55:12.000Z,pt,0,0,0.94
grill-me,https://x.com/i/status/2100747201698054557,2026-09-18T00:42:17.000Z,zh,1,0,0.87
grill-me,https://x.com/i/status/2100744599958679892,2026-09-18T00:31:57.000Z,en,0,0,0.48
grill-me,https://x.com/i/status/2100744493624668550,2026-09-18T00:31:31.000Z,zxx,3,0,0.15
grill-me,https://x.com/i/status/2100739622469075161,2026-09-18T00:12:10.000Z,zxx,5,0,0.16
grill-me,https://x.com/i/status/2100731953419055244,2026-09-17T23:41:42.000Z,zh,1,0,0.6
grill-me,https://x.com/i/status/2100731893998338120,2026-09-17T23:41:27.000Z,zxx,3,1,0.12
grill-me,https://x.com/i/status/2100692294576079164,2026-09-17T21:04:06.000Z,en,0,0,0.76
grill-me,https://x.com/i/status/2100675657462362429,2026-09-17T19:58:00.000Z,en,0,0,0.79
grill-me,https://x.com/i/status/2100667742437220848,2026-09-17T19:26:32.000Z,es,4,0,0.06
grill-me,https://x.com/i/status/2100663555301187892,2026-09-17T19:09:54.000Z,en,0,0,0.85
grill-me,https://x.com/i/status/2100630835909042378,2026-09-17T16:59:53.000Z,iw,0,0,0.78
grill-me,https://x.com/i/status/2100628008608444647,2026-09-17T16:48:39.000Z,en,5,0,0.8
grill-me,https://x.com/i/status/2100617691707170930,2026-09-17T16:07:39.000Z,zh,0,0,0.92
grill-me,https://x.com/i/status/2100617127610798543,2026-09-17T16:05:25.000Z,en,109,7,0.06
grill-me,https://x.com/i/status/2100587066169975040,2026-09-17T14:05:58.000Z,en,2,0,0.92
grill-me,https://x.com/i/status/2100573728216318308,2026-09-17T13:12:58.000Z,zxx,104,21,0.18
grill-me,https://x.com/i/status/2100570649068437954,2026-09-17T13:00:44.000Z,en,4,0,0.95
grill-me,https://x.com/i/status/2100567425255129476,2026-09-17T12:47:55.000Z,en,0,0,0.92
grill-me,https://x.com/i/status/2100560279209979934,2026-09-17T12:19:31.000Z,zh,164,38,0.87
grill-me,https://x.com/i/status/2100553340371570731,2026-09-17T11:51:57.000Z,en,8,1,0.96
grill-me,https://x.com/i/status/2100544586129010962,2026-09-17T11:17:10.000Z,en,0,1,0.91
grill-me,https://x.com/i/status/2100537593808945244,2026-09-17T10:49:23.000Z,en,175,4,0.54
grill-me,https://x.com/i/status/2100509534880137457,2026-09-17T08:57:53.000Z,zh,292,29,0.93
grill-me,https://x.com/i/status/2100505847071998325,2026-09-17T08:43:14.000Z,ja,0,0,0.8
grill-me,https://x.com/i/status/2100491393416175699,2026-09-17T07:45:48.000Z,en,1,0,0.9
grill-me,https://x.com/i/status/2100481357084565695,2026-09-17T07:05:55.000Z,zxx,3,1,0.15
grill-me,https://x.com/i/status/2100478002098561087,2026-09-17T06:52:35.000Z,ja,10,1,0.43
grill-me,https://x.com/i/status/2100471662789452231,2026-09-17T06:27:23.000Z,en,1,0,0.88
grill-me,https://x.com/i/status/2100452356563587121,2026-09-17T05:10:40.000Z,en,0,0,0.4
grill-me,https://x.com/i/status/2100411621508325439,2026-09-17T02:28:48.000Z,en,0,0,0.87
grill-with-docs,https://x.com/i/status/2102853821244596434,2026-09-23T20:13:14.000Z,zh,5,0,0.79
grill-with-docs,https://x.com/i/status/2102701255885758717,2026-09-23T10:07:00.000Z,ja,99,3,0.9
grill-with-docs,https://x.com/i/status/2102445429921329564,2026-09-22T17:10:26.000Z,en,3,0,0.06
grill-with-docs,https://x.com/i/status/2102445313185448005,2026-09-22T17:09:58.000Z,zxx,3,0,0.24
grill-with-docs,https://x.com/i/status/2102201335437562012,2026-09-22T01:00:30.000Z,zxx,0,0,0.35
grill-with-docs,https://x.com/i/status/2102088767733739931,2026-09-21T17:33:11.000Z,zh,3,0,0.89
grill-with-docs,https://x.com/i/status/2101966598168883539,2026-09-21T09:27:44.000Z,en,0,0,0.1
grill-with-docs,https://x.com/i/status/2101875291216031951,2026-09-21T03:24:55.000Z,zh,257,26,0.97
grill-with-docs,https://x.com/i/status/2101832027955941436,2026-09-21T00:33:00.000Z,zh,5,1,0.97
grill-with-docs,https://x.com/i/status/2101644039455920621,2026-09-20T12:06:00.000Z,ja,16,0,0.06
grill-with-docs,https://x.com/i/status/2101622994824986722,2026-09-20T10:42:22.000Z,zxx,10,3,0.24
grill-with-docs,https://x.com/i/status/2101336828905132188,2026-09-19T15:45:15.000Z,en,1,0,0.97
grill-with-docs,https://x.com/i/status/2101284481302757745,2026-09-19T12:17:14.000Z,ja,30,1,0.94
grill-with-docs,https://x.com/i/status/2101255227232104877,2026-09-19T10:21:00.000Z,ja,41,1,0.96
grill-with-docs,https://x.com/i/status/2101249661516349624,2026-09-19T09:58:53.000Z,en,19,3,0.06
grill-with-docs,https://x.com/i/status/2101162780812603761,2026-09-19T04:13:39.000Z,zh,0,0,0.93
grill-with-docs,https://x.com/i/status/2100878746416996645,2026-09-18T09:25:00.000Z,ja,14,0,0.88
grill-with-docs,https://x.com/i/status/2100766730255466867,2026-09-18T01:59:53.000Z,pt,0,0,0.93
grill-with-docs,https://x.com/i/status/2100739622469075161,2026-09-18T00:12:10.000Z,zxx,5,0,0.26
grill-with-docs,https://x.com/i/status/2100567621666230372,2026-09-17T12:48:42.000Z,en,0,0,0.91
grill-with-docs,https://x.com/i/status/2100559429460709380,2026-09-17T12:16:09.000Z,ja,0,0,0.11
grill-with-docs,https://x.com/i/status/2100546809311719603,2026-09-17T11:26:00.000Z,ja,74,4,0.11
grill-with-docs,https://x.com/i/status/2100521948786667822,2026-09-17T09:47:13.000Z,en,2413,63,0.43
self-improving,https://x.com/i/status/2102914929129132294,2026-09-24T00:16:04.000Z,en,33,3,0.73
self-improving,https://x.com/i/status/2102891474618819038,2026-09-23T22:42:52.000Z,zxx,1,0,0.14
self-improving,https://x.com/i/status/2102877570618347884,2026-09-23T21:47:37.000Z,en,19,7,0.06
self-improving,https://x.com/i/status/2102853768266256738,2026-09-23T20:13:02.000Z,en,89,16,0.9
self-improving,https://x.com/i/status/2102849628786000043,2026-09-23T19:56:35.000Z,zxx,30,19,0.15
self-improving,https://x.com/i/status/2102838001692815457,2026-09-23T19:10:23.000Z,en,3,0,0.06
self-improving,https://x.com/i/status/2102833858622173387,2026-09-23T18:53:55.000Z,en,0,0,0.85
self-improving,https://x.com/i/status/2102826324742070753,2026-09-23T18:23:59.000Z,en,0,0,0.89
self-improving,https://x.com/i/status/2102824057079283998,2026-09-23T18:14:58.000Z,en,0,0,0.04
self-improving,https://x.com/i/status/2102821402516816041,2026-09-23T18:04:25.000Z,en,266,28,0.92
self-improving,https://x.com/i/status/2102816552961888426,2026-09-23T17:45:09.000Z,en,0,0,0.04
self-improving,https://x.com/i/status/2102814299840475400,2026-09-23T17:36:12.000Z,en,53,15,0.18
self-improving,https://x.com/i/status/2102812675990503887,2026-09-23T17:29:44.000Z,en,0,0,0.68
self-improving,https://x.com/i/status/2102803446915117531,2026-09-23T16:53:04.000Z,en,46,6,0.86
self-improving,https://x.com/i/status/2102802621664985241,2026-09-23T16:49:47.000Z,en,144,14,0.24
self-improving,https://x.com/i/status/2102795260296593567,2026-09-23T16:20:32.000Z,en,287,41,0.89
self-improving,https://x.com/i/status/2102791099500945473,2026-09-23T16:04:00.000Z,en,0,0,0.92
self-improving,https://x.com/i/status/2102781660186214520,2026-09-23T15:26:30.000Z,zxx,6,2,0.18
self-improving,https://x.com/i/status/2102776137956880784,2026-09-23T15:04:33.000Z,en,1,0,0.89
self-improving,https://x.com/i/status/2102773433096392833,2026-09-23T14:53:48.000Z,en,22,3,0.91
self-improving,https://x.com/i/status/2102772827162362211,2026-09-23T14:51:24.000Z,en,5,0,0.9
self-improving,https://x.com/i/status/2102766939680502105,2026-09-23T14:28:00.000Z,en,2,2,0.07
self-improving,https://x.com/i/status/2102761600524730570,2026-09-23T14:06:47.000Z,en,1,0,0.88
self-improving,https://x.com/i/status/2102752238443610204,2026-09-23T13:29:35.000Z,en,44,8,0.88
self-improving,https://x.com/i/status/2102748781674639866,2026-09-23T13:15:51.000Z,zxx,4,0,0.16
self-improving,https://x.com/i/status/2102741092433281529,2026-09-23T12:45:18.000Z,en,99,16,0.1
self-improving,https://x.com/i/status/2102740085506462145,2026-09-23T12:41:18.000Z,en,0,0,0.04
self-improving,https://x.com/i/status/2102733655378423898,2026-09-23T12:15:45.000Z,tr,61,12,0.92
self-improving,https://x.com/i/status/2102733580170383555,2026-09-23T12:15:27.000Z,en,2,1,0.91
self-improving,https://x.com/i/status/2102725215054626890,2026-09-23T11:42:12.000Z,en,55,5,0.03
self-improving,https://x.com/i/status/2102723553795747970,2026-09-23T11:35:36.000Z,en,3,0,0.03
self-improving,https://x.com/i/status/2102720445413748866,2026-09-23T11:23:15.000Z,en,0,0,0.87
self-improving,https://x.com/i/status/2102711406885744890,2026-09-23T10:47:20.000Z,en,11,0,0.55
self-improving,https://x.com/i/status/2102706766370730454,2026-09-23T10:28:54.000Z,en,0,0,0.87
self-improving,https://x.com/i/status/2102703421404938502,2026-09-23T10:15:36.000Z,en,79,10,0.4
self-improving,https://x.com/i/status/2102698998515761629,2026-09-23T09:58:02.000Z,en,408,55,0.87
self-improving,https://x.com/i/status/2102689231235678326,2026-09-23T09:19:13.000Z,en,12,6,0.84
self-improving,https://x.com/i/status/2102679790755188967,2026-09-23T08:41:42.000Z,en,46,11,0.92
self-improving,https://x.com/i/status/2102678606480609284,2026-09-23T08:37:00.000Z,en,0,0,0.92
self-improving,https://x.com/i/status/2102672270909137366,2026-09-23T08:11:49.000Z,en,1,0,0.93
self-improving,https://x.com/i/status/2102646972419375462,2026-09-23T06:31:18.000Z,en,239,30,0.92
self-improving,https://x.com/i/status/2102636012765876656,2026-09-23T05:47:45.000Z,en,1,0,0.88
self-improving,https://x.com/i/status/2102610130907083020,2026-09-23T04:04:54.000Z,en,10,1,0.85
self-improving,https://x.com/i/status/2102600637922124145,2026-09-23T03:27:11.000Z,en,40,11,0.92
self-improving,https://x.com/i/status/2102595654413631874,2026-09-23T03:07:23.000Z,en,90,17,0.21
self-improving,https://x.com/i/status/2102580647843987925,2026-09-23T02:07:45.000Z,en,0,0,0.88
self-improving,https://x.com/i/status/2102580039305089529,2026-09-23T02:05:20.000Z,en,3,1,0.92
self-improving,https://x.com/i/status/2102566818074472528,2026-09-23T01:12:47.000Z,en,233,120,0.91
self-improving,https://x.com/i/status/2102566278468878377,2026-09-23T01:10:39.000Z,en,1,0,0.06
self-improving,https://x.com/i/status/2102545999730274815,2026-09-22T23:50:04.000Z,zxx,148,25,0.18
self-improving,https://x.com/i/status/2102518925628235804,2026-09-22T22:02:29.000Z,en,57,1,0.33
self-improving,https://x.com/i/status/2102517887445692459,2026-09-22T21:58:21.000Z,en,0,0,0.7
self-improving,https://x.com/i/status/2102489139622957535,2026-09-22T20:04:07.000Z,en,1,0,0.87
self-improving,https://x.com/i/status/2102484617630777561,2026-09-22T19:46:09.000Z,zxx,1,0,0.22
self-improving,https://x.com/i/status/2102484080814403819,2026-09-22T19:44:01.000Z,en,0,0,0.82
self-improving,https://x.com/i/status/2102479343733588083,2026-09-22T19:25:12.000Z,en,1,1,0.86
self-improving,https://x.com/i/status/2102477805875511328,2026-09-22T19:19:05.000Z,en,1,0,0.88
self-improving,https://x.com/i/status/2102476391501713902,2026-09-22T19:13:28.000Z,en,0,0,0.83
self-improving,https://x.com/i/status/2102472650241065361,2026-09-22T18:58:36.000Z,en,13,2,0.82
self-improving,https://x.com/i/status/2102465811642569079,2026-09-22T18:31:26.000Z,en,1,0,0.93
self-improving,https://x.com/i/status/2102463914240094253,2026-09-22T18:23:53.000Z,en,1,0,0.88
self-improving,https://x.com/i/status/2102462322304602403,2026-09-22T18:17:34.000Z,en,8,1,0.91
self-improving,https://x.com/i/status/2102462320761069687,2026-09-22T18:17:33.000Z,en,177,17,0.91
self-improving,https://x.com/i/status/2102457068640711142,2026-09-22T17:56:41.000Z,zxx,246,43,0.21
self-improving,https://x.com/i/status/2102453108022403246,2026-09-22T17:40:57.000Z,en,1,0,0.7
self-improving,https://x.com/i/status/2102443375601541145,2026-09-22T17:02:16.000Z,en,0,0,0.92
self-improving,https://x.com/i/status/2102441880076320950,2026-09-22T16:56:20.000Z,zxx,0,0,0.2
self-improving,https://x.com/i/status/2102440209396765128,2026-09-22T16:49:42.000Z,zxx,2,0,0.2
self-improving,https://x.com/i/status/2102435258226426081,2026-09-22T16:30:01.000Z,en,2,0,0.85
self-improving,https://x.com/i/status/2102435043347996895,2026-09-22T16:29:10.000Z,en,32,5,0.88
self-improving,https://x.com/i/status/2102433399034257726,2026-09-22T16:22:38.000Z,en,0,0,0.88
self-improving,https://x.com/i/status/2102430659432354013,2026-09-22T16:11:45.000Z,en,37,9,0.88
self-improving,https://x.com/i/status/2102418994510639280,2026-09-22T15:25:24.000Z,en,101,8,0.92
self-improving,https://x.com/i/status/2102409459238858782,2026-09-22T14:47:30.000Z,en,27,1,0.08
self-improving,https://x.com/i/status/2102405656783491170,2026-09-22T14:32:24.000Z,en,62,27,0.85
self-improving,https://x.com/i/status/2102402551660581352,2026-09-22T14:20:03.000Z,en,25,2,0.79
self-improving,https://x.com/i/status/2102398367943000126,2026-09-22T14:03:26.000Z,en,0,0,0.6
self-improving,https://x.com/i/status/2102397603090702461,2026-09-22T14:00:23.000Z,en,2,0,0.85
self-improving,https://x.com/i/status/2102389724111634649,2026-09-22T13:29:05.000Z,en,2,1,0.9
self-improving,https://x.com/i/status/2102384210438685128,2026-09-22T13:07:10.000Z,en,4,0,0.06
self-improving,https://x.com/i/status/2102382942538309823,2026-09-22T13:02:08.000Z,en,1,0,0.9
self-improving,https://x.com/i/status/2102372685556629683,2026-09-22T12:21:23.000Z,en,66,1,0.86
