skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
lark-calendar,"""lark-calendar""",0,0,,,0,0,false,1,0,false
notion,"""notion"" skill",0,16,,,14,100,true,5,4983,true
lark-im,"""lark-im""",0,0,,,0,0,false,1,0,false
pollyreach,"""pollyreach"" skill",0,0,,,0,0,false,1,0,false
lark-contact,"""lark-contact""",0,0,,,0,0,false,1,0,false
skill-creator,"""skill-creator""",0,0,,,105,68,false,4,1892,false
lark-sheets,"""lark-sheets""",0,0,,,0,0,false,1,0,false
auto-updater,"""auto-updater""",0,0,,,1,1,false,1,1,false
lark-wiki,"""lark-wiki""",0,0,,,0,0,false,1,0,false
baidu-search,"""baidu-search""",0,0,,,0,1,false,1,12,false
lark-event,"""lark-event""",0,0,,,0,0,false,1,0,false
word-docx,"""word-docx""",0,0,,,0,1,false,1,10,false
lark-attendance,"""lark-attendance""",0,0,,,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,,,0,0,false,1,0,false
lark-minutes,"""lark-minutes""",0,0,,,0,0,false,1,0,false
openai-whisper,"""openai-whisper""",0,1,,,0,3,false,1,75,true
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,,,0,,false,,,false
api-gateway,"""api-gateway""",0,3,,,2,,false,,,true
lark-whiteboard,"""lark-whiteboard""",0,0,,,0,,false,,,false
evolver,"""evolver"" skill",0,0,,,1,,false,,,false
lark-mail,"""lark-mail""",0,0,,,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,,,0,,false,,,false
lark-task,"""lark-task""",0,0,,,0,,false,,,false
automation-workflows,"""automation-workflows""",0,0,,,0,,false,,,false
lark-slides,"""lark-slides""",0,0,,,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,,,1,,false,,,false
lark-skill-maker,"""lark-skill-maker""",0,0,,,0,,false,,,false
browser-use,"""browser-use""",1,9,,,12,,false,,,true
lark-vc,"""lark-vc""",0,0,,,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,,,0,,false,,,false
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,,,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,,,0,,false,,,false
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,,,0,,false,,,false
free-ride,"""free-ride""",0,4,,,0,,false,,,true
lark-okr,"""lark-okr""",0,0,,,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,,,0,,false,,,false
web-design-guidelines,"""web-design-guidelines""",0,0,,,6,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,,,0,,false,,,false
lark-markdown,"""lark-markdown""",0,0,,,0,,false,,,false
desktop-control,"""desktop-control""",0,1,,,2,,false,,,true
microsoft-foundry,"""microsoft-foundry""",0,0,,,0,,false,,,false
brave-search,"""brave-search""",0,7,,,3,,false,,,true
azure-diagnostics,"""azure-diagnostics""",0,0,,,0,,false,,,false
stock-analysis,"""stock-analysis""",0,0,,,4,,false,,,false
azure-ai,"""azure-ai""",0,0,,,0,,false,,,false
find-skills-skill,"""find-skills-skill""",0,0,,,105,,false,,,false
azure-deploy,"""azure-deploy""",0,0,,,0,,false,,,false
video-frames,"""video-frames""",0,0,,,0,,false,,,false
azure-prepare,"""azure-prepare""",0,0,,,0,,false,,,false
youtube-watcher,"""youtube-watcher""",0,0,,,0,,false,,,false
azure-validate,"""azure-validate""",0,0,,,0,,false,,,false
powerpoint-pptx,"""powerpoint-pptx""",0,0,,,0,,false,,,false
azure-storage,"""azure-storage""",0,0,,,0,,false,,,false
slack,"""slack"" skill",0,11,,,19,,false,,,true
entra-app-registration,"""entra-app-registration""",0,0,,,0,,false,,,false
himalaya,"""himalaya"" skill",0,0,,,1,,false,,,false
appinsights-instrumentation,"""appinsights-instrumentation""",0,0,,,0,,false,,,false
imap-smtp-email,"""imap-smtp-email""",0,0,,,0,,false,,,false
azure-resource-lookup,"""azure-resource-lookup""",0,0,,,0,,false,,,false
news-summary,"""news-summary""",0,0,,,0,,false,,,false
azure-compliance,"""azure-compliance""",0,0,,,0,,false,,,false
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,,,0,,false,,,false
azure-aigateway,"""azure-aigateway""",0,0,,,0,,false,,,false
atxp,"""atxp"" skill",0,0,,,0,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,,,0,,false,,,false
browser-automation,"""browser-automation""",1,9,,,4,,false,,,true
