skill_key,query,hn_hits_7d,hn_raw_7d,bsky_hits_7d,bsky_raw_7d,gh_mentions_7d,x_mentions_7d,x_truncated,x_pages,x_engagement_7d,llm_filtered
notion,"""notion"" skill",0,18,1,7,19,100,true,5,2230,true
lark-approval,"""lark-approval""",0,0,0,0,0,0,false,1,0,false
pollyreach,"""pollyreach"" skill",0,0,0,0,0,0,false,1,0,false
lark-calendar,"""lark-calendar""",0,0,0,0,0,0,false,1,0,false
skill-creator,"""skill-creator""",0,0,0,1,85,82,false,5,3208,true
lark-sheets,"""lark-sheets""",0,0,0,0,0,0,false,1,0,false
auto-updater,"""auto-updater""",0,0,2,12,2,1,false,1,0,true
lark-wiki,"""lark-wiki""",0,0,0,0,0,1,false,1,0,false
baidu-search,"""baidu-search""",0,0,0,0,0,1,false,1,2,false
lark-contact,"""lark-contact""",0,0,0,0,0,0,false,1,0,false
word-docx,"""word-docx""",0,0,1,1,0,0,false,1,0,true
lark-minutes,"""lark-minutes""",0,0,0,0,0,1,false,1,0,false
evolver,"""evolver"" skill",0,0,0,0,3,5,false,1,93,false
lark-slides,"""lark-slides""",0,0,0,0,0,0,false,1,0,false
sonoscli,"""sonoscli"" skill",0,0,0,0,0,0,false,1,0,false
lark-mail,"""lark-mail""",0,0,0,0,0,,false,,,false
openai-whisper,"""openai-whisper""",0,0,0,3,0,,false,,,true
lark-task,"""lark-task""",0,0,0,0,0,,false,,,false
api-gateway,"""api-gateway""",0,3,42,56,2,,false,,,true
lark-event,"""lark-event""",0,0,0,0,0,,false,,,false
prismfy-search,"""prismfy-search""",0,0,0,0,0,,false,,,false
lark-whiteboard,"""lark-whiteboard""",0,0,0,0,0,,false,,,false
automation-workflows,"""automation-workflows""",0,0,34,35,1,,false,,,true
lark-attendance,"""lark-attendance""",0,0,0,0,0,,false,,,false
excel-xlsx,"""excel-xlsx""",0,0,1,3,0,,false,,,true
lark-openapi-explorer,"""lark-openapi-explorer""",0,0,0,0,0,,false,,,false
feishu-evolver-wrapper,"""feishu-evolver-wrapper""",0,0,0,0,0,,false,,,false
lark-vc,"""lark-vc""",0,0,0,0,0,,false,,,false
browser-use,"""browser-use""",3,8,27,31,4,,false,,,true
lark-skill-maker,"""lark-skill-maker""",0,0,0,0,0,,false,,,false
agent-phone-call,"""agent-phone-call""",0,0,0,0,0,,false,,,false
lark-workflow-meeting-summary,"""lark-workflow-meeting-summary""",0,0,0,0,0,,false,,,false
free-ride,"""free-ride""",0,3,0,158,0,,false,,,true
lark-workflow-standup-report,"""lark-workflow-standup-report""",0,0,0,0,0,,false,,,false
mcporter,"""mcporter"" skill",0,0,0,0,2,,false,,,false
lark-okr,"""lark-okr""",0,0,0,0,0,,false,,,false
elite-longterm-memory,"""elite-longterm-memory""",0,0,0,0,0,,false,,,false
teach,"""teach"" skill",3,29,8,64,100,,false,,,true
desktop-control,"""desktop-control""",0,0,0,1,0,,false,,,true
lark-markdown,"""lark-markdown""",0,0,0,0,0,,false,,,false
brave-search,"""brave-search""",0,1,15,25,1,,false,,,true
domain-modeling,"""domain-modeling""",0,0,1,1,6,,false,,,true
find-skills-skill,"""find-skills-skill""",0,0,0,0,113,,false,,,false
lark-vc-agent,"""lark-vc-agent""",0,0,0,0,0,,false,,,false
stock-analysis,"""stock-analysis""",0,0,98,271,1,,false,,,true
web-design-guidelines,"""web-design-guidelines""",0,0,0,0,1,,false,,,false
video-frames,"""video-frames""",0,0,2,10,0,,false,,,true
codebase-design,"""codebase-design""",0,0,1,1,3,,false,,,true
powerpoint-pptx,"""powerpoint-pptx""",0,0,0,0,0,,false,,,false
diagnosing-bugs,"""diagnosing-bugs""",0,1,0,0,6,,false,,,true
youtube-watcher,"""youtube-watcher""",0,0,0,1,0,,false,,,true
lark-apps,"""lark-apps""",0,0,0,0,0,,false,,,false
slack,"""slack"" skill",0,13,1,5,14,,false,,,true
hyperframes-cli,"""hyperframes-cli""",0,0,0,0,1,,false,,,false
himalaya,"""himalaya"" skill",0,0,0,0,0,,false,,,false
microsoft-foundry,"""microsoft-foundry""",0,0,29,30,0,,false,,,true
imap-smtp-email,"""imap-smtp-email""",0,0,0,0,0,,false,,,false
azure-diagnostics,"""azure-diagnostics""",0,0,0,0,0,,false,,,false
news-summary,"""news-summary""",0,0,53,58,0,,false,,,true
azure-prepare,"""azure-prepare""",0,0,0,0,0,,false,,,false
xiucheng-self-improving-agent,"""xiucheng-self-improving-agent""",0,0,0,0,0,,false,,,false
azure-ai,"""azure-ai""",0,0,51,55,3,,false,,,true
pdf,"""pdf"" skill",1,16,4,35,87,,false,,,true
azure-deploy,"""azure-deploy""",0,0,0,0,1,,false,,,false
markdown-converter,"""markdown-converter""",1,1,2,3,1,,false,,,true
